author;contributors;created_at;description;description2;industry;language_primary;languages;license;link;ml_detected;ml_libs;ml_tags;ml_terms;name;pushed_at;scraped_at;stars;stars_score;title;type
qutip;22;2013-09-21 07:59:47;A collection of IPython notebooks using QuTiP: examples, tutorials, development test, etc.;A collection of IPython notebooks using QuTiP: examples, tutorials, development test, etc.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];LGPL-3.0;https://github.com/qutip/qutip-notebooks;1.0;['pattern'];['DL', 'GRU', 'ML', 'NN', 'RL', 'Recommender', 'Regression'];['ML'];;2020-12-07 16:29:56;2020-12-19 23:43:37;133.0;0.52;qutip-notebooks;
R-ArcGIS;3;2018-07-03 20:36:19;Jupyter notebooks demonstrating setup and use of the R-ArcGIS bridge. The repo includes datasets required to run the Jupyter notebooks.;Jupyter notebooks demonstrating setup and use of the R-ArcGIS bridge. The repo includes datasets required to run the Jupyter notebooks.;;Jupyter Notebook;['Jupyter Notebook: 98.1%', 'R: 1.8%', 'Batchfile: 0.1%'];;https://github.com/R-ArcGIS/R-Bridge-Tutorial-Notebooks;0.8;['pattern', 'xgboost'];['Logistic Regression', 'ML', 'Regression'];[];;2019-10-12 00:21:31;2020-12-19 23:11:50;35.0;0.416;R-Bridge-Tutorial-Notebooks;
r9y9;3;2018-04-08 12:11:32;Colaboratory notebooks;Colaboratory notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/r9y9/Colaboratory;0.8;['keras', 'nltk', 'pytorch', 'tensorflow'];['GAN', 'NN'];[];;2020-09-10 04:27:43;2020-12-19 22:49:47;10.0;0.302;Colaboratory;
rambasnet;2;2017-09-12 06:00:16;Jupyter Notebooks for How to Think Like a Computer Scientist - Learning with Python 3 (RLE) Textbook;Jupyter Notebooks for How to Think Like a Computer Scientist - Learning with Python 3 (RLE) Textbook;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Other: 0.2%'];;https://github.com/rambasnet/Python-Notebooks;1.0;['nltk', 'pattern'];['ML', 'Recommender', 'Regression'];['RL', 'filter', 'recommend'];;2020-11-19 18:07:06;2020-12-19 23:45:20;16.0;0.346;Python-Notebooks;
rapidsai-community;43;2019-02-22 18:21:16;RAPIDS Community Notebooks;;;Jupyter Notebook;['Jupyter Notebook: 95.9%', 'HTML: 3.3%', 'Other: 0.8%'];Apache-2.0;https://github.com/rapidsai-community/notebooks-contrib;1.0;['keras', 'nltk', 'pattern', 'pytorch', 'skimage', 'sklearn', 'tensorflow', 'vocabulary', 'xgboost'];['AI', 'Anomaly Detection', 'Bayesian', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GRU', 'Gradient Boosting', 'K-Means', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NER', 'NLP', 'NN', 'Naive Bayes', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Supervised Learning', 'Unsupervised learning'];['AI', 'DL', 'ML', 'NLP', 'NN', 'RL', 'RNN', 'anomaly', 'anomaly detection', 'classif', 'clustering', 'convolutional neural network', 'deep learning', 'detect', 'filter', 'fit', 'ground truth', 'label', 'linear regression', 'machine learning', 'model', 'neural network', 'predict', 'random forest', 'rank', 'recogn', 'recommend', 'recommender', 'regression', 'supervised learning', 'test data', 'train'];;2020-12-18 19:38:30;2020-12-19 23:47:51;298.0;0.575;notebooks-contrib;
ravichaubey;0;2020-07-21 06:00:06;Tutorial on Diverse topics using Python and R from wide range of Data Science Methodology. Learn different tpyes of Supervised, Unsupervised and other Machine Learning Algorithms.;Tutorial on Diverse topics using Python and R from wide range of Data Science Methodology. Learn different tpyes of Supervised, Unsupervised and other Machine Learning Algorithms.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/ravichaubey/Kaggle-Notebooks;1.0;['keras', 'nltk', 'pattern', 'sklearn', 'statsmodels', 'tensorflow', 'vocabulary', 'xgboost'];['AI', 'ANN', 'Bayesian', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'K-Means', 'KNN', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'Naive Bayes', 'Object Detection', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Sentiment Analysis', 'Speech Recognition', 'Supervised Learning', 'Unsupervised learning'];['ANN', 'KNN', 'NLP', 'NN', 'RNN', 'classif', 'clustering', 'computer vision', 'convolutional neural network', 'deep learning', 'detect', 'fit', 'k-means', 'layer', 'linear regression', 'logistic regression', 'machine learning', 'model', 'natural language processing', 'neural network', 'neuron', 'object detection', 'predict', 'rank', 'recogn', 'recommend', 'regression', 'sentiment analysis', 'speech recognition', 'train'];;2020-10-04 14:06:48;2020-12-19 23:29:29;32.0;0.408;Kaggle-Notebooks;
rayheberer;0;2018-04-02 16:08:29;Completed assignments and coding challenges from the Lambda School Data Science program.;Completed assignments and coding challenges from the Lambda School Data Science program.;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Python: 0.1%', 'C: 0.1%', 'HTML: 0.0%', 'TeX: 0.0%', 'Dockerfile: 0.0%'];MIT;https://github.com/rayheberer/LambdaSchoolDataScience;1.0;['gensim', 'keras', 'nltk', 'opencv-python', 'pattern', 'skimage', 'sklearn', 'statsmodels', 'tensorflow', 'textblob', 'vocabulary'];['AI', 'ANN', 'AlexNet', 'Bayesian', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'GRU', 'Gradient Boosting', 'K-Means', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Rectifier', 'Regression', 'ResNet', 'Sentiment Analysis', 'Supervised Learning'];['AI', 'CNN', 'CV', 'ML', 'NER', 'NN', 'RL', 'classif', 'clustering', 'computer vision', 'convolutional neural network', 'detect', 'epoch', 'filter', 'fit', 'gradient descent', 'hidden layer', 'k-means', 'label', 'layer', 'linear regression', 'logistic regression', 'loss', 'machine learning', 'model', 'naive bayes', 'natural language processing', 'neural network', 'object detection', 'predict', 'propagation', 'random forest', 'rank', 'recogn', 'recommend', 'recommender', 'regression', 'reinforcement learning', 'resnet', 'reward', 'sentiment analysis', 'supervised learning', 'train', 'training data', 'unsupervised learning', 'vgg'];;2020-01-10 18:08:43;2020-12-19 22:52:51;22.0;0.375;LambdaSchoolDataScience;
rdcolema;0;2017-02-05 14:34:34;Scripts/notebooks for The Nature Conservancy's fish classification competition;Scripts/notebooks for The Nature Conservancy's fish classification competition;;Jupyter Notebook;['Jupyter Notebook: 98.9%', 'Python: 1.1%'];;https://github.com/rdcolema/nc-fish-classification;1.0;['keras', 'skimage', 'sklearn', 'tensorflow', 'xgboost'];['AI', 'AlexNet', 'CNN', 'CV', 'Classification', 'NN', 'ReLu', 'ResNet', 'VGG'];['CNN', 'NN', 'classif', 'detect', 'filter', 'fit', 'gradient boosting', 'image segmentation', 'label', 'loss', 'model', 'predict', 'resnet', 'test data', 'train', 'vgg'];;2017-03-23 15:11:29;2020-12-20 09:29:05;69.0;0.471;nc-fish-classification;
rdipietro;0;2016-03-31 18:15:12;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/rdipietro/jupyter-notebooks;0.8;['pytorch', 'tensorflow'];['AI', 'CV', 'Classification', 'DL', 'GRU', 'LSTM', 'ML', 'NN', 'RNN', 'ReLu', 'Recommender', 'Supervised Learning', 'Unsupervised learning'];[];;2018-04-21 18:53:43;2020-12-20 10:17:17;81.0;0.484;jupyter-notebooks;
renelikestacos;0;2016-05-25 23:52:24;Various examples for Google Earth Engine in Python using Jupyter Notebook;Various examples for Google Earth Engine in Python using Jupyter Notebook;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/renelikestacos/Google-Earth-Engine-Python-Examples;1.0;['pattern', 'sklearn', 'statsmodels'];['AI', 'CV', 'Classification', 'Linear Regression', 'NN', 'Recommender', 'Regression'];['classif', 'linear regression', 'machine learning', 'model', 'predict', 'regression', 'train', 'training data'];;2020-12-29 12:03:14;2020-12-20 10:21:18;196.0;0.547;Google-Earth-Engine-Python-Examples;
renero;0;2019-01-20 09:56:03;Notebooks used in ML2 sessions;Notebooks used in ML2 sessions;;Jupyter Notebook;['Jupyter Notebook: 96.6%', 'Python: 2.4%', 'TeX: 1.0%'];;https://github.com/renero/class_notebooks;1.0;['sklearn', 'statsmodels'];['Bayesian', 'CV', 'Classification', 'Decision Tree', 'Gradient Boosting', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'Recommender', 'Regression', 'Supervised Learning', 'Support Vector Machines'];['RL', 'model', 'recommend'];;2020-09-15 13:50:48;2020-12-20 09:40:08;9.0;0.292;class_notebooks;
ResearchComputing;3;2015-07-09 22:01:50;Tutorial on the IPython notebook;Tutorial on the IPython notebook;;Shell;['Shell: 100.0%'];MIT;https://github.com/ResearchComputing/xsede_2015;0.8;['sklearn'];['ML', 'Recommender'];[];;2015-07-30 02:51:30;2020-12-20 09:45:16;31.0;0.405;xsede_2015;
rguthrie3;0;2017-03-04 18:50:58;An IPython Notebook tutorial on deep learning for natural language processing, including structure prediction.;An IPython Notebook tutorial on deep learning for natural language processing, including structure prediction.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/rguthrie3/DeepLearningForNLPInPytorch;1.0;['pattern', 'pytorch', 'vocabulary'];['AI', 'Classification', 'DL', 'LSTM', 'Logistic Regression', 'ML', 'NER', 'NLP', 'NN', 'RNN', 'ReLu', 'Regression'];['NLP', 'NN', 'RNN', 'classif', 'computer vision', 'deep learning', 'logistic regression', 'loss', 'lstm', 'model', 'natural language processing', 'predict', 'recogn', 'regression', 'train'];;2019-11-12 01:55:30;2020-12-20 11:09:29;1662.0;0.671;DeepLearningForNLPInPytorch;
rickecon;0;2018-07-02 05:00:50;Jupyter notebooks authored by Richard Evans;Jupyter notebooks authored by Richard Evans;;Jupyter Notebook;['Jupyter Notebook: 99.3%', 'TeX: 0.7%'];;https://github.com/rickecon/Notebooks;0.8;['pattern', 'sklearn', 'statsmodels'];['Bayesian', 'CV', 'Classification', 'Clustering', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'Random Forest', 'Recommender', 'Regression', 'Supervised Learning', 'Support Vector Machines', 'Unsupervised learning'];[];;2020-10-06 17:57:53;2020-12-20 10:42:48;21.0;0.371;Notebooks;
rickiepark;0;2016-04-13 09:00:06;Notebooks of TensorFlow Korea (https://tensorflowkorea.wordpress.com);Notebooks of TensorFlow Korea (https://tensorflowkorea.wordpress.com);;Jupyter Notebook;['Jupyter Notebook: 86.0%', 'C++: 7.5%', 'Shell: 3.7%', 'Python: 2.4%', 'Other: 0.4%'];MIT;https://github.com/rickiepark/tfk-notebooks;0.8;['h2o', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'ANN', 'CNN', 'CV', 'Classification', 'DL', 'GAN', 'GBM', 'GRU', 'KNN', 'LSTM', 'ML', 'NER', 'NN', 'RL', 'RNN', 'ReLu', 'Regression', 'VGG'];[];;2017-06-29 09:52:36;2020-12-20 09:28:35;42.0;0.431;tfk-notebooks;
rickyzhang82;0;2020-01-18 22:41:55;Notebook demo V2Ray traffic classification by deep packet inspection;Notebook demo V2Ray traffic classification by deep packet inspection;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/rickyzhang82/V2Ray-Deep-Packet-Inspection;1.0;['keras', 'pattern', 'sklearn', 'tensorflow'];['AI', 'Classification', 'ReLu'];['classif', 'model', 'train'];;2020-03-12 03:16:08;2020-12-20 10:08:57;113.0;0.509;V2Ray-Deep-Packet-Inspection;
riddhishb;5;2016-05-14 03:39:35;ipython-notebooks on popular algorithms meant to be used at technical sessions for IITB students;ipython-notebooks on popular algorithms meant to be used at technical sessions for IITB students;;Jupyter Notebook;['Jupyter Notebook: 99.6%', 'Other: 0.4%'];GPL-3.0;https://github.com/riddhishb/ipython-notebooks;1.0;['pattern', 'skimage', 'sklearn'];['ANN', 'CV', 'Classification', 'Clustering', 'Linear Regression', 'ML', 'NN', 'Recommender', 'Regression'];['CV', 'recogn'];;2017-04-09 14:39:12;2020-12-19 23:32:31;27.0;0.393;ipython-notebooks;
risenW;0;2018-11-15 12:43:18;This is a repository of python notebooks used in my blog posts on medium.;This is a repository of python notebooks used in my blog posts on medium.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/risenW/medium_tutorial_notebooks;0.8;['catboost', 'keras', 'lightgbm', 'sklearn', 'xgboost'];['AI', 'Classification', 'DL', 'Decision Tree', 'GBM', 'Gradient Boosting', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'ResNet'];[];;2020-08-07 12:43:30;2020-12-20 11:22:36;41.0;0.429;medium_tutorial_notebooks;
rmanthey99;0;2018-03-29 23:37:00;Jupyter Notebooks from Perian Data Udemy Course;Jupyter Notebooks from Perian Data Udemy Course;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Python: 0.2%'];;https://github.com/rmanthey99/UdemyPython;1.0;['pattern'];['DL', 'ML', 'Recommender'];['ML', 'layer'];;2018-06-04 20:22:16;2020-12-20 11:28:01;17.0;0.352;UdemyPython;
roemmele;0;2017-04-28 23:51:18;Python notebooks that demonstrate simple RNN models for NLP tasks using Keras;Python notebooks that demonstrate simple RNN models for NLP tasks using Keras;;Jupyter Notebook;['Jupyter Notebook: 55.5%', 'Python: 44.5%'];;https://github.com/roemmele/keras-rnn-notebooks;1.0;['keras', 'nltk', 'sklearn', 'spacy', 'tensorflow', 'theano', 'vocabulary'];['AI', 'Classification', 'DL', 'GRU', 'LSTM', 'ML', 'Machine Translation', 'NER', 'NLP', 'NN', 'RNN', 'Regression', 'Sentiment Analysis', 'Speech Recognition'];['NLP', 'machine learning', 'model', 'natural language processing', 'neural network', 'predict', 'recurrent neural network', 'train'];;2018-11-27 18:16:00;2020-12-19 22:52:10;37.0;0.421;keras-rnn-notebooks;
rookiepeng;2;2018-10-16 17:36:07;;;;Jupyter Notebook;['Jupyter Notebook: 52.3%', 'HTML: 47.7%'];;https://github.com/rookiepeng/radar-simulation-notebooks;0.7;['pattern'];[];['model'];;2020-12-21 21:31:55;2020-12-19 23:41:28;25.0;0.387;radar-simulation-notebooks;
root-project;2;2017-03-14 08:18:36;The interactive ROOT Primer based on Jupyter notebooks;The interactive ROOT Primer based on Jupyter notebooks;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Other: 0.2%'];;https://github.com/root-project/NotebookPrimer;0.8;['pattern'];['ANN', 'Classification', 'NN', 'Recommender'];[];;2017-11-30 15:09:25;2020-12-20 09:50:49;26.0;0.39;NotebookPrimer;
RosettaCommons;13;2019-05-24 20:53:28;Jupyter Notebooks for learning the PyRosetta platform for biomolecular structure prediction and design;Jupyter Notebooks for learning the PyRosetta platform for biomolecular structure prediction and design;;Jupyter Notebook;['Jupyter Notebook: 96.6%', 'Scala: 3.3%', 'Other: 0.1%'];MIT;https://github.com/RosettaCommons/PyRosetta.notebooks;1.0;['pattern'];['Classification', 'Clustering', 'DL', 'GAN', 'ML', 'NER', 'RL', 'ReLu', 'Recommender'];['ML', 'RL', 'classif', 'clustering', 'fit', 'label', 'layer', 'model', 'predict', 'train'];;2020-09-29 23:24:20;2020-12-20 11:22:33;96.0;0.497;PyRosetta.notebooks;
rossant;7;2014-12-13 13:38:07;Use the IPython notebook as an interactive Markdown editor;Use the IPython notebook as an interactive Markdown editor;;Python;['Python: 99.6%', 'Makefile: 0.4%'];BSD-3-Clause;https://github.com/rossant/ipymd;1.0;['pattern'];['AI', 'Classification', 'ML', 'NN', 'RL'];['ML'];;2018-02-16 11:23:34;2020-12-19 23:34:58;472.0;0.603;ipymd;
rougier;36;2014-05-27 04:09:47;100 numpy exercises (with solutions);100 numpy exercises (with solutions);;Python;['Python: 100.0%'];MIT;https://github.com/rougier/numpy-100;1.0;['pattern'];['Recommender'];['rank', 'recommend'];;2020-12-29 16:38:05;2020-12-20 10:21:24;6103.0;0.73;numpy-100;
rsignell-usgs;0;2016-12-21 22:45:07;A collection of Jupyter notebooks;A collection of Jupyter notebooks;;Jupyter Notebook;['Jupyter Notebook: 99.3%', 'Other: 0.7%'];MIT;https://github.com/rsignell-usgs/notebook;1.0;['pattern', 'vocabulary'];['AI', 'Classification', 'DL', 'ML', 'NER', 'RL', 'Recommender'];['test data'];;2018-02-08 21:33:15;2020-12-19 23:02:02;16.0;0.346;notebook;
rtidatascience;2;2016-08-15 13:44:38;Repository for code and notebooks for the a NetworkX Tutorial;Repository for code and notebooks for the a NetworkX Tutorial;;HTML;['HTML: 75.1%', 'Jupyter Notebook: 24.9%'];MIT;https://github.com/rtidatascience/connected-nx-tutorial;0.8;['pattern'];['Classification', 'ML'];[];;2016-09-14 11:16:36;2020-12-19 23:33:50;60.0;0.46;connected-nx-tutorial;
sachinruk;10;2016-12-04 11:10:09;Deep Learning tutorials in jupyter notebooks.;Deep Learning tutorials in jupyter notebooks.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/sachinruk/deepschool.io;1.0;['Pillow', 'keras', 'nltk', 'pattern', 'sklearn', 'spacy', 'tensorflow', 'theano', 'vocabulary', 'xgboost'];['AI', 'Bayesian', 'CNN', 'CV', 'Chatbot', 'Classification', 'DL', 'GAN', 'GRU', 'LSTM', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'Pix2Pix', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Sentiment Analysis', 'Support Vector Machines', 'VGG'];['CNN', 'DL', 'NN', 'activation function', 'bayesian', 'classif', 'deep learning', 'epoch', 'fit', 'generative adversarial network', 'gradient descent', 'hidden layer', 'layer', 'loss', 'lstm', 'model', 'predict', 'recommend', 'regression', 'relu', 'sentiment analysis', 'train'];;2020-11-13 17:47:14;2020-12-19 23:18:45;1750.0;0.674;deepschool.io;
sagemath;58;2011-12-20 19:56:02;Sage Notebook (flask), docs in $SAGE_LOCAL/share/doc/sagenb/index.html;Sage Notebook (flask), docs in $SAGE_LOCAL/share/doc/sagenb/index.html;;Python;['Python: 46.4%', 'JavaScript: 33.4%', 'HTML: 12.9%', 'CSS: 6.8%', 'Java: 0.3%', 'Roff: 0.1%', 'Other: 0.1%'];;https://github.com/sagemath/sagenb;1.0;['pattern'];['AI', 'ANN', 'ML', 'NER', 'NN', 'RL', 'Recommender'];['RL'];;2020-06-17 21:52:49;2020-12-20 10:25:13;113.0;0.509;sagenb;
samuelleach;0;2017-02-20 18:10:04;Python notebooks for demonstrating various ideas, APIs, libraries.;Python notebooks for demonstrating various ideas, APIs, libraries.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/samuelleach/python-notebooks;1.0;['pattern'];['Bayesian', 'Classification', 'RL'];['fit'];;2017-07-29 10:41:37;2020-12-19 22:58:20;25.0;0.387;python-notebooks;
sanand0;0;2013-08-18 03:38:26;;;;Jupyter Notebook;['Jupyter Notebook: 93.0%', 'Python: 7.0%'];;https://github.com/sanand0/ipython-notebooks;0.8;['nltk', 'pattern', 'sklearn', 'spacy', 'vocabulary'];['CNN', 'DL', 'ML', 'NN', 'RL'];[];;2018-11-05 03:24:44;2020-12-20 09:33:22;62.0;0.463;ipython-notebooks;
sanzgiri;0;2017-09-05 01:40:24;Jupyter notebooks from deeplearning.ai coursera specialization;Jupyter notebooks from deeplearning.ai coursera specialization;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/sanzgiri/deeplearning.ai;0.8;['caffe', 'keras', 'pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'AlexNet', 'CNN', 'CV', 'Chatbot', 'Classification', 'DL', 'GRU', 'LSTM', 'Logistic Regression', 'ML', 'Machine Translation', 'NER', 'NLP', 'NN', 'Object Detection', 'RNN', 'ReLu', 'Recommender', 'Regression', 'ResNet', 'Speech Recognition', 'Supervised Learning', 'VGG'];[];;2018-07-19 04:36:24;2020-12-19 22:49:23;26.0;0.39;deeplearning.ai;
sat28;4;2018-01-11 17:35:26;A jupyter notebook extension enabling users push ipython notebooks to a git repo;A jupyter notebook extension enabling users push ipython notebooks to a git repo;;Python;['Python: 50.3%', 'JavaScript: 38.1%', 'Shell: 11.6%'];MIT;https://github.com/sat28/githubcommit;1.0;['pattern'];['RL'];['AI'];;2020-09-23 14:53:18;2020-12-19 22:31:31;106.0;0.504;githubcommit;
scipy;26;2016-04-30 17:14:08;Scipy Cookbook;Scipy Cookbook;;Jupyter Notebook;['Jupyter Notebook: 91.2%', 'Python: 8.0%', 'C: 0.5%', 'Lasso: 0.1%', 'SWIG: 0.1%', 'MATLAB: 0.1%'];;https://github.com/scipy/scipy-cookbook;1.0;['pattern'];['AI', 'Linear Regression', 'ML', 'NER', 'NN', 'RL', 'Recommender', 'Regression'];['ML'];;2020-08-30 19:33:02;2020-12-20 11:28:15;318.0;0.579;scipy-cookbook;
scoutbee;3;2019-03-11 12:05:06;Learn how to use PyTorch to solve some common NLP problems with deep learning.;Learn how to use PyTorch to solve some common NLP problems with deep learning.;;Jupyter Notebook;['Jupyter Notebook: 99.1%', 'Python: 0.9%'];;https://github.com/scoutbee/pytorch-nlp-notebooks;1.0;['nltk', 'pytorch', 'sklearn', 'vocabulary'];['AI', 'Classification', 'DL', 'GRU', 'ML', 'Machine Translation', 'NLP', 'NN', 'RNN', 'ReLu', 'Recommender', 'Supervised Learning', 'Text Classification', 'Unsupervised learning'];['NLP', 'NN', 'RNN', 'classif', 'deep learning', 'loss', 'model', 'predict', 'train'];;2019-11-18 07:44:02;2020-12-19 23:33:04;282.0;0.571;pytorch-nlp-notebooks;
sean-parent;1;2018-01-05 23:22:14;;;;HTML;['HTML: 24.7%', 'C++: 20.7%', 'Shell: 19.1%', 'CSS: 11.6%', 'Dockerfile: 11.5%', 'JavaScript: 11.3%', 'Python: 1.1%'];;https://github.com/sean-parent/notebook;1.0;['pattern'];['DL', 'ML', 'Recommender'];['ML', 'model'];;2020-12-29 17:50:24;2020-12-19 23:59:46;19.0;0.362;notebook;
seranus;4;2019-02-19 01:35:32;Repository contains Google colab notebooks used for faceswaping;Repository contains Google colab notebooks used for faceswaping;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/seranus/faceswap-notebooks;0.8;['keras', 'tensorflow'];['AI', 'ML'];[];;2019-12-10 19:13:56;2020-12-19 23:18:26;20.0;0.367;faceswap-notebooks;
sergiogama;0;2018-11-12 14:40:05;Notebook jupyter in Watson Studio;Notebook jupyter in Watson Studio;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/sergiogama/notebook;0.8;['nltk', 'sklearn', 'tensorflow'];['AI', 'Chatbot', 'Classification', 'ML', 'RL', 'Recommender', 'Regression'];[];;2020-09-05 16:27:43;2020-12-19 23:33:43;10.0;0.302;notebook;
sgugger;0;2018-03-19 21:45:05;A few notebooks about deep learning in pytorch;A few notebooks about deep learning in pytorch;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Python: 0.2%'];;https://github.com/sgugger/Deep-Learning;1.0;['pytorch', 'sklearn', 'vocabulary'];['CNN', 'Classification', 'LSTM', 'NN', 'RNN', 'ReLu', 'ResNet', 'VGG'];['deep learning', 'train'];;2019-03-18 15:25:52;2020-12-19 22:26:55;484.0;0.605;Deep-Learning;
shakedzy;2;2018-03-01 19:42:52;Some notebooks;Some notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/shakedzy/notebooks;1.0;['keras', 'sklearn', 'tensorflow'];['AI', 'Classification', 'NN', 'RL', 'Random Forest', 'ReLu'];['hidden layer', 'layer', 'model', 'predict', 'reinforcement learning'];;2020-04-26 06:31:54;2020-12-20 11:07:44;51.0;0.447;notebooks;
shaoanlu;0;2017-11-02 15:57:57;Completed assignment jupyter notebook of Foundations of Convolutional Neural Networks, deeplearning.ai coursera course;Completed assignment jupyter notebook of Foundations of Convolutional Neural Networks, deeplearning.ai coursera course;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/shaoanlu/deeplearning.ai-Convolutional-Neural-Networks;1.0;['keras', 'tensorflow'];['AI', 'AlexNet', 'CNN', 'CV', 'Classification', 'Clustering', 'DL', 'NN', 'Object Detection', 'ReLu', 'Recommender', 'ResNet', 'VGG'];['NN', 'convolutional neural network', 'detect', 'fit', 'layer', 'model', 'neural network', 'object detection', 'recogn', 'relu', 'resnet'];;2020-06-26 14:11:12;2020-12-19 23:19:40;107.0;0.505;deeplearning.ai-Convolutional-Neural-Networks;
SheffieldML;10;2014-05-16 08:38:08;Collection of jupyter notebooks for demonstrating software.;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];BSD-3-Clause;https://github.com/SheffieldML/notebook;1.0;['pattern', 'sklearn', 'theano'];['AI', 'Bayesian', 'Classification', 'Clustering', 'DL', 'K-Means', 'Linear Regression', 'ML', 'RL', 'Recommender', 'Regression'];['ML', 'machine learning'];;2017-12-08 15:11:19;2020-12-19 23:56:58;142.0;0.525;notebook;
shreyans29;2;2017-02-13 08:03:04;This repository contains Ipython notebooks and datasets for the data analytics youtube tutorials on The Semicolon.;This repository contains Ipython notebooks and datasets for the data analytics youtube tutorials on The Semicolon.;;Jupyter Notebook;['Jupyter Notebook: 98.1%', 'Python: 1.9%'];;https://github.com/shreyans29/thesemicolon;1.0;['gensim', 'keras', 'nltk', 'sklearn', 'textblob', 'theano'];['CNN', 'Chatbot', 'Classification', 'DL', 'LSTM', 'ML', 'NN', 'RNN', 'Random Forest', 'ReLu', 'Regression'];['CV', 'NN', 'RNN', 'chatbot', 'classif', 'convolutional neural network', 'deep learning', 'gradient descent', 'linear regression', 'loss', 'lstm', 'machine learning', 'model', 'neural network', 'random forest', 'recogn', 'regression', 'sentiment analysis', 'train'];;2020-09-16 08:00:46;2020-12-20 10:31:52;343.0;0.584;thesemicolon;
shudima;0;2017-06-23 21:55:47;Jupyter Notebooks with Deep Learning Tutorials;Jupyter Notebooks with Deep Learning Tutorials;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/shudima/notebooks;1.0;['gensim', 'keras', 'nltk', 'pytorch', 'sklearn', 'tensorflow', 'vocabulary'];['CNN', 'Classification', 'GAN', 'GRU', 'LSTM', 'NN', 'ReLu', 'Regression', 'ResNet'];['CNN', 'NER', 'NLP', 'NN', 'activation function', 'classif', 'deep learning', 'logistic regression', 'lstm', 'model', 'named entity recognition', 'neural network', 'recogn', 'regression', 'resnet'];;2019-08-05 11:31:51;2020-12-19 22:23:55;185.0;0.543;notebooks;
siemanko;3;2015-09-11 20:55:52;;;;Jupyter Notebook;['Jupyter Notebook: 98.6%', 'Other: 1.4%'];;https://github.com/siemanko/6.006-2015-notebooks;0.8;['pattern'];['AI', 'GRU', 'ReLu'];[];;2016-03-14 06:51:30;2020-12-20 10:31:50;242.0;0.561;6.006-2015-notebooks;
silentred;0;2015-10-07 11:02:05;notebook;notebook;;Python;['Python: 47.3%', 'PHP: 18.5%', 'Go: 10.7%', 'C: 10.6%', 'JavaScript: 2.8%', 'SWIG: 2.7%', 'Other: 7.4%'];;https://github.com/silentred/learning-path;1.0;['pattern'];['ML', 'NN', 'RL'];['AI', 'ANN', 'CV', 'DL', 'NER', 'NLP', 'NN', 'RL', 'detect', 'filter', 'fit', 'label', 'layer', 'model', 'rank', 'recogn', 'reward', 'train'];;2020-12-08 13:20:01;2020-12-19 23:00:46;8.0;0.281;learning-path;
