date_closed;description;link;organisation;subtitle;tags;teams;teams_score;title;type
2016-05-03 01:59:00;From frontline support teams to C-suites, customer satisfaction is a key measure of success. Unhappy customers don't stick around. What's more, unhappy customers rarely voice their dissatisfaction before leaving. Santander Bank is asking Kagglers to help them identify dissatisfied customers early in their relationship. Doing so would allow Santander to take proactive steps to improve a customer's happiness before it's too late. In this competition, you'll work with hundreds of anonymized features to predict if a customer is satisfied or dissatisfied with their banking experience.;https://www.kaggle.com/c/santander-customer-satisfaction;Banco Santander;Which customers are happy customers?;['beginner', 'exploratory data analysis', 'feature engineering'];5115.0;0.722;Santander Customer Satisfaction;Featured prediction Competition
2019-04-11 01:59:00;At Santander  our mission is to help people and businesses prosper.  We are always looking for ways to help our customers understand their financial health and identify which products and services might help them achieve their monetary goals.  Our data science team is continually challenging our machine learning algorithms, working with the global data science community to make sure  we can more accurately identify new ways to solve our most common challenge, binary classification problems such as: is a customer satisfied? Will a customer buy this product? Can a customer pay this loan? In this challenge, we invite Kagglers to help us identify which customers will make a specific transaction in the future, irrespective of the amount of money transacted. The data provided for this competition has the same structure as the real data we have available to solve this problem.;https://www.kaggle.com/c/santander-customer-transaction-prediction;Banco Santander;Can you identify who will make a transaction?;['binary classification', 'exploratory data analysis', 'feature engineering', 'naive bayes', 'beginner', 'classification', 'data visualization', 'model explainability', 'gpu'];8802.0;0.744;Santander Customer Transaction Prediction;Featured prediction Competition
2016-12-22 00:59:00;Ready to make a downpayment on your first house? Or looking to leverage the equity in the home you have? To support needs for a range of financial decisions, Santander Bank offers a lending hand to their customers through personalized product recommendations.  Under their current system, a small number of Santander’s customers receive many recommendations while many others rarely see any resulting in an uneven customer experience. In their second competition, Santander is challenging Kagglers to predict which products their existing customers will use in the next month based on their past behavior and that of similar customers. With a more effective recommendation system in place, Santander can better meet the individual needs of all customers and ensure their satisfaction no matter where they are in life. Disclaimer: This data set does not include any real Santander Spain's customer, and thus it is not representative of Spain's customer base.;https://www.kaggle.com/c/santander-product-recommendation;Banco Santander;Can you pair products with people?;[];1779.0;0.675;Santander Product Recommendation;Featured prediction Competition
2018-08-21 01:59:00;According to Epsilon research, 80% of customers are more likely to do business with you if you provide personalized service. Banking is no exception.  The digitalization of everyday lives means that customers expect services to be delivered in a personalized and timely manner… and often before they´ve even realized they need the service.  In their 3rd Kaggle competition, Santander Group aims to go a step beyond recognizing that there is a need to provide a customer a financial service and intends to determine the amount or value of the customer's transaction.  This means anticipating customer needs in a more concrete, but also simple and personal way.  With so many choices for financial services, this need is greater now than ever before.  In this competition, Santander Group is asking Kagglers to help them identify the value of transactions for each potential customer. This is a first step that Santander needs to nail in order to personalize their services at scale.;https://www.kaggle.com/c/santander-value-prediction-challenge;Banco Santander;Predict the value of transactions for potential customers.;['data cleaning', 'feature engineering', 'exploratory data analysis', 'dimensionality reduction', 'beginner', 'data visualization', 'gpu', 'ensembling'];4477.0;0.717;Santander Value Prediction Challenge;Featured prediction Competition
2016-01-27 00:59:00;Do you laugh (and then get down to work) in the face of terabytes of noisy, non-stationary data? Winton Capital is looking for data scientists who excel at finding the hidden signal in the proverbial haystack, and who are excited by creating novel statistical modelling and data mining techniques.  In this recruiting competition, Winton challenges you to take on the very difficult task of predicting the future (stock returns). Given historical stock performance and a host of masked features, can you predict intra and end of day returns without being deceived by all the noise?  Research scientists at Winton have crafted this competition to be challenging and fun for the community while providing a taste of the types of problems they work on everyday. They're excited to connect with Kagglers who bring a unique background and creative approach to the competition. Winton is offering cash prizes to winning teams as a reward for their work, but the intent of the competition is not commercial. The intellectual property you create remains your own and will be evaluated in the context of suitability for employment.   For more on the culture at Winton, check out the About Winton page or their careers page.;https://www.kaggle.com/c/the-winton-stock-market-challenge;;Join a multi-disciplinary team of research scientists;['xgboost', 'finance'];829.0;0.635;The Winton Stock Market Challenge;Featured prediction Competition
2019-05-31 01:59:00;"We're going to make you an offer you can't refuse: a Kaggle competition!  In a world… where movies made an estimated $41.7 billion in 2018, the film industry is more popular than ever. But what movies make the most money at the box office? How much does a director matter? Or the budget? For some movies, it's ""You had me at 'Hello.'"" For others, the trailer falls short of expectations and you think ""What we have here is a failure to communicate."" In this competition, you're presented with metadata on over 7,000 past films from The Movie Database to try and predict their overall worldwide box office revenue. Data points provided include cast, crew, plot keywords, budget, posters, release dates, languages, production companies, and countries.  You can collect other publicly available data to use in your model predictions, but in the spirit of this competition, use only data that would have been available before a movie's release. Join in, ""make our day"", and then ""you've got to ask yourself one question: 'Do I feel lucky?'""";https://www.kaggle.com/c/tmdb-box-office-prediction;Kaggle;Can you predict a movie's worldwide box office revenue?;['data cleaning', 'exploratory data analysis', 'feature engineering', 'regression', 'beginner', 'data visualization', 'gpu'];1398.0;0.663;TMDB Box Office Prediction;Playground prediction Competition
2018-08-14 01:59:00;To explore what our universe is made of, scientists at CERN are colliding protons, essentially recreating mini big bangs, and meticulously observing these collisions with intricate silicon detectors. While orchestrating the collisions and observations is already a massive scientific accomplishment, analyzing the enormous amounts of data produced from the experiments is becoming an overwhelming challenge. Event rates have already reached hundreds of millions of collisions per second, meaning physicists must sift through tens of petabytes of data per year. And, as the resolution of detectors improve, ever better software is needed for real-time pre-processing and filtering of the most promising events, producing even more data. To help address this problem, a team of Machine Learning experts and physics scientists working at CERN (the world largest high energy physics laboratory),  has partnered with Kaggle and prestigious sponsors to answer the question: can machine learning assist high energy physics in discovering and characterizing new particles? Specifically, in this competition, you’re challenged to build an algorithm that quickly reconstructs particle tracks from 3D points left in the silicon detectors. This challenge consists of two phases:   The Accuracy phase has run on Kaggle from May to 13th August 2018 (Winners to be announced by end September). Here we’ll be focusing on the highest score, irrespective of the evaluation time. This phase is an official IEEE WCCI competition (Rio de Janeiro, Jul 2018).    The Throughput phase will run on Codalab starting in September 2018. Participants will submit their software which is evaluated by the platform. Incentive is on the throughput (or speed) of the evaluation while reaching a good score. This phase is an official NIPS competition (Montreal, Dec 2018).   All the necessary information for the Accuracy phase is available here on Kaggle site. The overall TrackML challenge web site is there.;https://www.kaggle.com/c/trackml-particle-identification;CERN;High Energy Physics particle tracking in CERN detectors;['exploratory data analysis', 'beginner', 'data visualization', 'clustering', 'physics'];648.0;0.621;TrackML Particle Tracking Challenge;Featured prediction Competition
2017-03-26 00:59:00;"What does physics have in common with biology, cooking, cryptography, diy, robotics, and travel? If you answered ""all pursuits are governed by the immutable laws of physics"" we'll begrudgingly give you partial credit. If you answered ""all were chosen randomly by a scheming Kaggle employee for a twisted transfer learning competition"", congratulations, we accept your answer and mark the question as solved. In this competition, we provide the titles, text, and tags of Stack Exchange questions from six different sites. We then ask for tag predictions on unseen physics questions. Solving this problem via a standard machine approach might involve training an algorithm on a corpus of related text. Here, you are challenged to train on material from outside the field. Can an algorithm learn appropriate physics tags from ""extreme-tourism Antarctica""? Let's find out. Kaggle is hosting this competition for the data science community to use for fun and education. This dataset originates from the Stack Exchange data dump.";https://www.kaggle.com/c/transfer-learning-on-stack-exchange-tags;;Predict tags from models trained on unrelated topics;['data cleaning', 'beginner', 'data visualization', 'clustering', 'text data'];380.0;0.59;Transfer Learning on Stack Exchange Tags;Playground prediction Competition
2019-01-11 00:59:00;Rudolph the red-nosed reindeer Had some very tired hooves But he had a job to finish Could he do it with the shortest moves? All of the other reindeer Used to laugh and mock his code They always said poor Rudolph Couldn't handle the workload Then one foggy Christmas Eve Santa came to say I see you've taken number theory Please make this night a bit less dreary? Then how the reindeer loved him and each enrolled in an AI degree Rudolph the red-nosed reindeer We get to go to bed early! Rudolph has always believed in working smarter, not harder. And what better way to earn the respect of Comet and Blitzen than showing the initiative to improve Santa's annual route for delivering toys on Christmas Eve? This year,  Rudolph believes he can motivate the overworked Reindeer team by wisely choosing the order in which they visit the houses on Santa's list. The houses in prime cities always leave carrots for the Reindeers alongside the usual cookies and milk. These carrots are just the sustenance the Reindeers need to keep pace. In fact, Rudolph has found that if the Reindeer team doesn't originate from a prime city exactly every 10th step, it takes the 10% longer than it normally would to make their next destination! Can you help Rudolph solve the Traveling Santa problem subject to his carrot constraint? His team--and Santa--are counting on you! Attributions: Reindeer Photo: Norman Tsui Stocking Photo:  Wesley Tingey;https://www.kaggle.com/c/traveling-santa-2018-prime-paths;Kaggle;But does your code recall, the most efficient route of all?;['beginner', 'optimization', 'data visualization'];1871.0;0.677;Traveling Santa 2018 - Prime Paths;Featured prediction Competition
2020-06-03 13:00:00;"LAUNCHED   This competition was launched and opened for submissions on May 27th 2020. Submissions will close in 1 week at 11:00 AM UTC on June 3rd 2020. The public leaderboard is based on the TREC-COVID Round 2 dataset. The private leaderboard will be based on the Round 3 dataset, which will be evaluated after the competition closes. Review the Data page for more details.  Researchers, clinicians, and policy makers involved with the response to COVID-19 are constantly searching for reliable information on the virus and its impact. This presents a unique opportunity for the information retrieval (IR) and text processing communities to contribute to the response to this pandemic, as well as to study methods for quickly standing up information systems for similar future events. The results of the TREC-COVID Challenge will identify answers for some of today's questions while building infrastructure to improve tomorrow's search systems. Kaggle first teamed up with the Allen Institute for AI in the launch of the COVID-19 Open Research Dataset (CORD-19). TREC-COVID builds on the CORD-19 Challenge by using the same document set, a collection of biomedical literature articles that has been updated on a weekly rolling basis.  This is the 3rd Round of the TREC-COVID Challenge. Prior runs were hosted directly on the TREC-COVID Site. For this round, you have the option to submit on Kaggle or directly to the TREC-COVID platform. The organizers have added 5 additional COVID-related topics to the 35 topics from the first two rounds, for a total of 40 topics. You will create a retrieval system that returns ranked lists of documents from CORD-19 for (a) each of these additional Round 3 topics (""runs"") and as well as (b) residual rankings on the completed Round 1 & 2 topics, i.e., for any documents not judged in the CORD-19 dataset (not previously included as a ranked document).  The eligible population of documents for Round 3 is anything included in the CORD-19 release up to Round 3's launch date, last updated on May 19th 2020. Following the close of Round 3, NIST will gather the collective set of participants' runs, to include those participants submitting directly through TREC-COVID. The organizers will then assess some reasonable subset of these submissions for relevance by human annotators with biomedical expertise. The results of the human annotation, known as relevance judgments, will then be used to score the submitted runs. It is important to understand that not all documents will be assessed, and thus the private leaderboard score will be based on partial document assessment. With your help, the final document and topic sets together with the cumulative relevance judgments will comprise a COVID test collection. The incremental nature of the collection will support research on search systems for dynamic environments. Acknowledgments The Text REtrieval Conference (TREC) was founded in 1992 to support research within the information retrieval community by providing the infrastructure necessary for large-scale evaluation of text retrieval methodologies. The TREC-COVID Challenge is being organized by the Allen Institute for Artificial Intelligence (AI2), the National Institute of Standards and Technology (NIST), the National Library of Medicine (NLM), Oregon Health and Science University (OHSU), and the University of Texas Health Science Center at Houston (UTHealth). See the NIST press release for more information.";https://www.kaggle.com/c/trec-covid-information-retrieval;TREC-COVID Organizers;Build a pandemic document retrieval system;[];19.0;0.362;TREC-COVID Information Retrieval;Research prediction Competition
2020-06-30 01:59:00;Human brain research is among the most complex areas of study for scientists. We know that age and other factors can affect its function and structure, but more research is needed into what specifically occurs within the brain. With much of the research using MRI scans, data scientists are well positioned to support future insights. In particular, neuroimaging specialists look for measurable markers of behavior, health, or disorder to help identify relevant brain regions and their contribution to typical or symptomatic effects.  In this competition, you will predict multiple assessments plus age from multimodal brain MRI features. You will be working from existing results from other data scientists, doing the important work of validating the utility of multimodal features in a normative population of unaffected subjects. Due to the complexity of the brain and differences between scanners, generalized approaches will be essential to effectively propel multimodal neuroimaging research forward. The Tri-Institutional Georgia State University/Georgia Institute of Technology/Emory University Center for Translational Research in Neuroimaging and Data Science (TReNDS) leverages advanced brain imaging to promote research into brain health. The organization is focused on developing, applying and sharing advanced analytic approaches and neuroinformatics tools. Among its software projects are the GIFT and FIT neuroimaging toolboxes, the COINS data management system, and the COINSTAC toolkit for federated learning, all aimed at supporting data scientists and other neuroimaging researchers. Making the leap from research to clinical application is particularly difficult in brain health. In order to translate to clinical settings, research findings have to be reproduced consistently and validated in out-of-sample instances. The problem is particularly well-suited for data science, but current approaches typically do not generalize well. With this large dataset and competition, your efforts could directly address an important area of brain research. Acknowledgments;https://www.kaggle.com/c/trends-assessment-prediction;GSU/TReNDS;Multiscanner normative age and assessments prediction with brain function, structure, and connectivity;['deep learning', 'exploratory data analysis', 'feature engineering', 'random forest', 'neural networks', 'beginner', 'data visualization', 'gpu'];1047.0;0.648;TReNDS Neuroimaging;Research prediction Competition
2020-06-17 01:59:00;"""My ridiculous dog is amazing."" [sentiment: positive] With all of the tweets circulating every second it is hard to tell whether the sentiment behind a specific tweet will impact a company, or a person's, brand for being viral (positive), or devastate profit because it strikes a negative tone. Capturing sentiment in language is important in these times where decisions and reactions are created and updated in seconds.  But, which words actually lead to the sentiment description? In this competition you will need to pick out the part of the tweet (word or phrase) that reflects the sentiment. Help build your skills in this important area with this broad dataset of tweets. Work on your technique to grab a top spot in this competition. What words in tweets support a positive, negative, or neutral sentiment? How can you help make that determination using machine learning tools? In this competition we've extracted support phrases from Figure Eight's Data for Everyone platform. The dataset is titled Sentiment Analysis: Emotion in Text tweets with existing sentiment labels, used here under creative commons attribution 4.0. international licence. Your objective in this competition is to construct a model that can do the same - look at the labeled sentiment for a given tweet and figure out what word or phrase best supports it. Disclaimer: The dataset for this competition contains text that may be considered profane, vulgar, or offensive.";https://www.kaggle.com/c/tweet-sentiment-extraction;Kaggle;Extract support phrases for sentiment labels;[];2227.0;0.685;Tweet Sentiment Extraction;Featured Code Competition
2017-04-26 01:59:00;Finding the perfect place to call your new home should be more than browsing through endless listings. RentHop makes apartment search smarter by using data to sort rental listings by quality. But while looking for the perfect apartment is difficult enough, structuring and making sense of all available real estate data programmatically is even harder. Two Sigma and RentHop, a portfolio company of Two Sigma Ventures, invite Kagglers to unleash their creative engines to uncover business value in this unique recruiting competition.   Two Sigma invites you to apply your talents in this recruiting competition featuring rental listing data from RentHop. Kagglers will predict the number of inquiries a new listing receives based on the listing’s creation date and other features. Doing so will help RentHop better handle fraud control, identify potential listing quality issues, and allow owners and agents to better understand renters’ needs and preferences. Two Sigma has been at the forefront of applying technology and data science to financial forecasts. While their pioneering advances in big data, AI, and machine learning in the financial world have been pushing the industry forward, as with all other scientific progress, they are driven to make continual progress. This challenge is an opportunity for competitors to gain a sneak peek into Two Sigma's data science work outside of finance. Acknowledgments This competition is co-hosted by Two Sigma and RentHop (a portfolio company of Two Sigma Ventures, which is a division of Two Sigma Investments) to encourage creativity in using real world data to solve everyday problems.;https://www.kaggle.com/c/two-sigma-connect-rental-listing-inquiries;Two Sigma;How much interest will a new rental listing on RentHop receive?;[];2480.0;0.69;Two Sigma Connect: Rental Listing Inquiries;Recruitment prediction Competition
2017-03-02 00:59:00;"How can we use the world’s tools and intelligence to forecast economic outcomes that can never be entirely predictable? This question is at the core of countless economic activities around the world – including at Two Sigma Investments, who has been applying technology and systematic strategies to financial trading since 2001. For over 15 years, Two Sigma has been at the forefront of applying technology and data science to financial forecasts. While their pioneering advances in big data, AI, and machine learning in the financial world have been pushing the industry forward, as with all other scientific progress, they are driven to make continual progress. Through this exclusive partnership, Two Sigma is excited to explore what untapped value Kaggle's diverse data science community can discover in the financial markets. Economic opportunity depends on the ability to deliver singularly accurate forecasts in a world of uncertainty. By accurately predicting financial movements, Kagglers will learn about scientifically-driven approaches to unlocking significant predictive capability. Two Sigma is excited to find predictive value and gain a better understanding of the skills offered by the global data science crowd. What is a Code Competition? Welcome to Kaggle's very first Code Competition! In contrast to our traditional competitions, where competitors submit only prediction outputs, participants in Code Competitions will submit their code via Kaggle Kernels. All kernels are private by default in Code Competitions. You can build your models in Kernels by running them on a training set and, once you're ready to submit your code, your model's performance will be evaluated against the test set and your score and public leaderboard position revealed. As with our traditional competitions, we still maintain a private leaderboard test set, which your code is also evaluated against for final scoring, but is not revealed until the competition closes. Since Code Competitions are brand new, we ask for your patience if you encounter bugs or frustrating platform quirks. Please report any issues you find in the forums and we'll do our best to respond. Who owns my code? You do. Even though you are submitting code, the intellectual property exchange here works similarly to a standard prediction competition, whereby prize winners have the option to grant a non-exclusive license in exchange for a prize. There is a new addition to the terms for Code Competitions: Kaggle and the competition host reserve a right to review submissions ""for purposes related to evaluation and scoring in this Competition, including but not limited to the assessment of potential cheating behavior."" Please refer to the official competition rules for full details. Getting Started  Review the data page for details about the data and the evaluation metric. You may download the train set for local training. Take a look at the tutorial covering the new code submission process under the submission instructions tab. You'll find step-by-step instructions, some helpful pointers, plus details on environment constraints. Get feedback on your benchmark code and share exploratory analyses with the community by making any of your kernels public. Improve your score!  Note: there is no cost of entry for participation.";https://www.kaggle.com/c/two-sigma-financial-modeling;Two Sigma;Can you uncover predictive value in an uncertain world?;[];2066.0;0.682;Two Sigma Financial Modeling Challenge;Featured Code Competition
2019-08-06 01:59:00;August 2019 Update: this competition is closed and is no longer accepting submissions.  The data has been removed from this competition and is not available for use. Thanks for participating! Can we use the content of news analytics to predict stock price performance? The ubiquity of data today enables investors at any scale to make better investment decisions. The challenge is ingesting and interpreting the data to determine which data is useful, finding the signal in this sea of information. Two Sigma  is passionate about this challenge and is excited to share it with the Kaggle community. As a scientifically driven investment manager, Two Sigma has been applying technology and data science to financial forecasts for over 17 years. Their pioneering advances in big data, AI, and machine learning have pushed the investment industry forward. Now, they're eager to engage with Kagglers in this continuing pursuit of innovation. By analyzing news data to predict stock prices, Kagglers have a unique opportunity to advance the state of research in understanding the predictive power of the news. This power, if harnessed, could help predict financial outcomes and generate significant economic impact all over the world.  Data for this competition comes from the following sources:  Market data provided by Intrinio. News data provided by Thomson Reuters. Copyright Thomson Reuters, 2017. All Rights Reserved. Use, duplication, or sale of this service, or data contained herein, except as described in the Competition Rules, is strictly prohibited.    The THOMSON REUTERS Kinesis Logo and THOMSON REUTERS are trademarks of Thomson Reuters and its affiliated companies in the United States and other countries and used herein under license.;https://www.kaggle.com/c/two-sigma-financial-news;Two Sigma;Use news analytics to predict stock price performance;['nlp', 'binary classification', 'exploratory data analysis', 'feature engineering', 'neural networks', 'time series analysis', 'beginner', 'data visualization', 'finance', 'lstm', 'ensembling', 'pca'];2927.0;0.698;Two Sigma: Using News to Predict Stock Movements;Featured Code Competition
2016-08-19 01:59:00;Even the bravest patient cringes at the mention of a surgical procedure. Surgery inevitably brings discomfort, and oftentimes involves significant post-surgical pain. Currently, patient pain is frequently managed through the use of narcotics that bring a bevy of unwanted side effects. This competition's sponsor is working to improve pain management through the use of indwelling catheters that block or mitigate pain at the source. Pain management catheters reduce dependence on narcotics and speed up patient recovery. Accurately identifying nerve structures in ultrasound images is a critical step in effectively inserting a patient’s pain management catheter. In this competition, Kagglers are challenged to build a model that can identify nerve structures in a dataset of ultrasound images of the neck. Doing so would improve catheter placement and contribute to a more pain free future.;https://www.kaggle.com/c/ultrasound-nerve-segmentation;;Identify nerve structures in ultrasound images of the neck;['beginner', 'gpu'];922.0;0.641;Ultrasound Nerve Segmentation;Featured prediction Competition
2019-11-19 00:59:00;Climate change has been at the top of our minds and on the forefront of important political decision-making for many years. We hope you can use this competition’s dataset to help demystify an important climatic variable. Scientists, like those at Max Planck Institute for Meteorology, are leading the charge with new research on the world’s ever-changing atmosphere and they need your help to better understand the clouds. Shallow clouds play a huge role in determining the Earth's climate. They’re also difficult to understand and to represent in climate models. By classifying different types of cloud organization, researchers at Max Planck hope to improve our physical understanding of these clouds, which in turn will help us build better climate models. There are many ways in which clouds can organize, but the boundaries between different forms of organization are murky. This makes it challenging to build traditional rule-based algorithms to separate cloud features. The human eye, however, is really good at detecting features—such as clouds that resemble flowers. In this challenge, you will build a model to classify cloud organization patterns from satellite images. If successful, you’ll help scientists to better understand how clouds will shape our future climate. This research will guide the development of next-generation models which could reduce uncertainties in climate projections. Help us remove the haze from climate models and bring clarity to cloud identification. For more information on the scientific background and how the labels were created see the following paper.;https://www.kaggle.com/c/understanding_cloud_organization;Max Planck Institute for Meteorology;Can you classify cloud structures from satellites?;['deep learning', 'exploratory data analysis', 'classification', 'data visualization', 'gpu', 'computer vision', 'cnn'];1538.0;0.667;Understanding Clouds from Satellite Images;Research prediction Competition
2011-02-20 23:00:00;Around the world, the pool of funds available for research grants is steadily shrinking (in a relative sense). In Australia, success rates have fallen to 20-25 per cent, meaning that most academics are spending valuable time making applications that end up being rejected. With this problem in mind, the University of Melbourne is hosting a competition to predict the success of grant applications. The winning model will be used by the university to predict which grant applications are likely to be successful, so that less time is wasted on applications that are unlikely to succeed. The university hopes the competition will also shed some light on what factors are important in determining whether an application will succeed. The university has provided a dataset containing 249 features, including variables that represent the size of the grant, the general area of study and de-identified information on the investigators who are applying for the grant. Participants train their models on 8,707 grant applications made between 2004 and 2008. They then make predictions on a further 2,176 applications made in 2009 and the first half of 2010.The winner of this competition will receive US$5,000. To be eligible for the prize, the winning method must be implementable by the University of Melbourne.;https://www.kaggle.com/c/unimelb;;This task requires participants to predict the outcome of grant applications for the University of Melbourne.;[];203.0;0.55;Predict Grant Applications;Featured prediction Competition
2019-03-22 00:59:00;Medium voltage overhead power lines run for hundreds of miles to supply power to cities. These great distances make it expensive to manually inspect the lines for damage that doesn't immediately lead to a power outage, such as a tree branch hitting the line or a flaw in the insulator. These modes of damage lead to a phenomenon known as partial discharge — an electrical discharge which does not bridge the electrodes between an insulation system completely. Partial discharges slowly damage the power line, so left unrepaired they will eventually lead to a power outage or start a fire.  Your challenge is to detect partial discharge patterns in signals acquired from these power lines with a new meter designed at the ENET Centre at VŠB. Effective classifiers using this data will make it possible to continuously monitor power lines for faults. ENET Centre researches and develops renewable energy resources with the goal of reducing or eliminating harmful environmental impacts. Their efforts focus on developing technology solutions around transportation and processing of energy raw materials. By developing a solution to detect partial discharge you’ll help reduce  maintenance costs, and prevent power outages.;https://www.kaggle.com/c/vsb-power-line-fault-detection;Enet Centre, VSB - T.U. of Ostrava;Can you detect faults in above-ground electrical lines?;['deep learning', 'exploratory data analysis', 'feature engineering', 'beginner', 'classification', 'data visualization', 'gpu', 'rnn', 'cnn'];1451.0;0.664;VSB Power Line Fault Detection;Featured prediction Competition
2014-05-06 01:59:00;"One challenge of modeling retail data is the need to make decisions based on limited history. If Christmas comes but once a year, so does the chance to see how strategic decisions impacted the bottom line.  In this recruiting competition, job-seekers are provided with historical sales data for 45 Walmart stores located in different regions. Each store contains many departments, and participants must project the sales for each department in each store. To add to the challenge, selected holiday markdown events are included in the dataset. These markdowns are known to affect sales, but it is challenging to predict which departments are affected and the extent of the impact. Want to work in a great environment with some of the world's largest data sets? This is a chance to display your modeling mettle to the Walmart hiring teams. This competition counts towards rankings & achievements.  If you wish to be considered for an interview at Walmart, check the box ""Allow host to contact me"" when you make your first entry.  You must compete as an individual in recruiting competitions. You may only use the provided data to make your predictions.";https://www.kaggle.com/c/walmart-recruiting-store-sales-forecasting;Walmart;Use historical markdown data to predict store sales;['regression', 'xgboost', 'beginner', 'random forest'];688.0;0.625;Walmart Recruiting - Store Sales Forecasting;Recruitment prediction Competition
2015-12-28 00:59:00;"Walmart uses both art and science to continually make progress on their core mission of better understanding and serving their customers. One way Walmart is able to improve customers' shopping experiences is by segmenting their store visits into different trip types.   Whether they're on a last minute run for new puppy supplies or leisurely making their way through a weekly grocery list, classifying trip types enables Walmart to create the best shopping experience for every customer. Currently, Walmart's trip types are created from a combination of existing customer insights (""art"") and purchase history data (""science""). In their third recruiting competition, Walmart is challenging Kagglers to focus on the (data) science and classify customer trips using only a transactional dataset of the items they've purchased. Improving the science behind trip type classification will help Walmart refine their segmentation process. Walmart is hosting this competition to connect with data scientists who break the mold.";https://www.kaggle.com/c/walmart-recruiting-trip-type-classification;Walmart;Use market basket analysis to classify shopping trips;[];1043.0;0.647;Walmart Recruiting: Trip Type Classification;Recruitment prediction Competition
2017-11-16 00:59:00;This competition focuses on the problem of forecasting the future values of multiple time series, as it has always been one of the most challenging problems in the field. More specifically, we aim the competition at testing state-of-the-art methods designed by the participants, on the problem of forecasting future web traffic for approximately 145,000 Wikipedia articles.  Sequential or temporal observations emerge in many key real-world problems, ranging from biological data, financial markets, weather forecasting, to audio and video processing. The field of time series encapsulates many different problems, ranging from analysis and inference to classification and forecast. What can you do to help predict future views?  This competition will run as two stages and involves prediction of actual future events. There will be a training stage during which the leaderboard is based on historical data, followed by a stage where participants are scored on real future events.   You have complete freedom in how to produce your forecasts: e.g. use of univariate vs multi-variate models, use of metadata (article identifier), hierarchical time series modeling (for different types of traffic), data augmentation (e.g. using Google Trends data to extend the dataset), anomaly and outlier detection and cleaning, different strategies for missing value imputation, and many more types of approaches.   We thank Google Inc. and Voleon for sponsorship of this competition, and Oren Anava and Vitaly Kuznetsov for organizing it. Kaggle is excited to partner with research groups to push forward the frontier of machine learning. Research competitions make use of Kaggle's platform and experience, but are largely organized by the research group's data science team. Any questions or concerns regarding the competition data, quality, or topic will be addressed by them.;https://www.kaggle.com/c/web-traffic-time-series-forecasting;Google;Forecast future traffic to Wikipedia pages;['nlp', 'exploratory data analysis', 'neural networks', 'data visualization', 'advanced', 'lstm', 'gradient boosting'];1095.0;0.65;Web Traffic Time Series Forecasting;Research prediction Competition
2018-07-10 01:59:00;After centuries of intense whaling, recovering whale populations still have a hard time adapting to warming oceans and struggle to compete every day with the industrial fishing industry for food. To aid whale conservation efforts, scientists use photo surveillance systems to monitor ocean activity. They use the shape of whales’ tails and unique markings found in footage to identify what species of whale they’re analyzing and meticulously log whale pod dynamics and movements. For the past 40 years, most of this work has been done manually by individual scientists, leaving a huge trove of data untapped and underutilized. In this competition, you’re challenged to build an algorithm to identifying whale species in images. You’ll analyze Happy Whale’s database of over 25,000 images, gathered from research institutions and public contributors. By contributing, you’ll help to open rich fields of understanding for marine mammal population dynamics around the globe. We'd like to thank Happy Whale  for providing this data and problem. Happy Whale is a platform that uses image process algorithms to let anyone to submit their whale photo and have it automatically identified.;https://www.kaggle.com/c/whale-categorization-playground;Kaggle;Can you identify a whale by the picture of its fluke?;['multiclass classification', 'exploratory data analysis', 'data visualization', 'transfer learning', 'computer vision'];528.0;0.61;Humpback Whale Identification Challenge;Playground prediction Competition
2015-12-21 00:59:00;Picture yourself strolling through your local, open-air market... What do you see? What do you smell? What will you make for dinner tonight? If you're in Northern California, you'll be walking past the inevitable bushels of leafy greens, spiked with dark purple kale and the bright pinks and yellows of chard. Across the world in South Korea, mounds of bright red kimchi greet you, while the smell of the sea draws your attention to squids squirming nearby. India’s market is perhaps the most colorful, awash in the rich hues and aromas of dozens of spices: turmeric, star anise, poppy seeds, and garam masala as far as the eye can see. Some of our strongest geographic and cultural associations are tied to a region's local foods. This playground competitions asks you to predict the category of a dish's cuisine given a list of its ingredients.  Acknowledgements We want to thank Yummly for providing this unique dataset. Kaggle is hosting this playground competition for fun and practice.;https://www.kaggle.com/c/whats-cooking;Kaggle;Use recipe ingredients to categorize the cuisine;['nlp', 'multiclass classification', 'feature engineering', 'xgboost', 'recommender systems', 'multilabel classification', 'beginner', 'classification'];1387.0;0.662;What's Cooking?;Playground prediction Competition
2018-09-25 01:59:00;Picture yourself strolling through your local, open-air market... What do you see? What do you smell? What will you make for dinner tonight? If you're in Northern California, you'll be walking past the inevitable bushels of leafy greens, spiked with dark purple kale and the bright pinks and yellows of chard. Across the world in South Korea, mounds of bright red kimchi greet you, while the smell of the sea draws your attention to squids squirming nearby. India’s market is perhaps the most colorful, awash in the rich hues and aromas of dozens of spices: turmeric, star anise, poppy seeds, and garam masala as far as the eye can see. Some of our strongest geographic and cultural associations are tied to a region's local foods. This playground competitions asks you to predict the category of a dish's cuisine given a list of its ingredients.  Acknowledgements We want to thank Yummly for providing this unique dataset. Kaggle is hosting this playground competition for fun and practice.;https://www.kaggle.com/c/whats-cooking-kernels-only;Kaggle;Use recipe ingredients to categorize the cuisine;['deep learning', 'exploratory data analysis', 'multiclass classification', 'feature engineering', 'logistic regression', 'data visualization', 'gpu', 'ensembling', 'svm', 'text data'];523.0;0.609;What's Cooking? (Kernels Only);Playground Code Competition
