link;category;subcategory;category_guess;category_match;category_similar;subcategory_guess;subcategory_match;subcategory_similar
https://github.com/muntisa/Deep-Politics;Government and Public Works;Politics;{};False;False;"{""Machine Learning"": 0.9964518547058105, ""Politics"": 0.9960222244262695, ""Social Policies"": 0.8203744888305664, ""Preventative and Reactive"": 0.7011626362800598, ""Quality"": 0.3718571364879608}";False;True
https://github.com/Murgio/Food-Recipe-CNN;Accommodation & Food;Food;"{""Accommodation & Food"": 0.8628488183021545, ""Utilities"": 0.43994253873825073}";True;False;"{""Machine Learning"": 0.9792022109031677, ""Food"": 0.9711148738861084, ""Restaurant"": 0.6214540004730225, ""Quality"": 0.5055074095726013, ""Student"": 0.39100900292396545, ""Preventative and Reactive"": 0.2734769284725189, ""Tools"": 0.2684825360774994}";False;True
https://github.com/Myau5x/anti-recommender;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.9918867349624634}";True;False;"{""Food"": 0.9786463379859924, ""Restaurant"": 0.9401015639305115, ""Preventative and Reactive"": 0.5989477634429932, ""General"": 0.580852746963501, ""Failure"": 0.3518857955932617}";False;True
https://github.com/nd1/DC_RestaurantViolationForecasting;Accommodation & Food;Restaurant;{};False;False;"{""Food"": 0.9620943665504456, ""Student"": 0.4784252941608429, ""Machine Learning"": 0.3338979482650757, ""Preventative and Reactive"": 0.33329468965530396}";False;False
https://github.com/nealmcb/pr_voting_methods;Government and Public Works;Election Analysis;{};False;False;"{""Tools"": 0.5792703628540039, ""Politics"": 0.4804713726043701, ""Preventative and Reactive"": 0.3594771921634674}";False;False
https://github.com/neokt/car-damage-detective;Banking & Insurance;Insurance and Risk;{};False;False;"{""Machine Learning"": 0.9791444540023804, ""Preventative and Reactive"": 0.4764367938041687}";False;False
https://github.com/Niels-Peter/XBRL-AI;Accounting;Machine Learning;{};False;False;"{""Preventative and Reactive"": 0.5510517954826355, ""Machine Learning"": 0.5068348050117493}";False;True
https://github.com/nishanthgampa/Time-Series-Analysis-on-Transportation-Data;Utilities;Transportation;{};False;False;"{""Tools"": 0.3318655788898468}";False;False
https://github.com/NomaanAhmed/BigData_AnimalSpeciesAnalysis;Biotechnological & Life Sciences;Life-sciences;"{""Biotechnological & Life Sciences"": 0.45218753814697266}";True;False;"{""Life-sciences"": 0.26490724086761475}";True;False
https://github.com/nonsignificantp/ambulance-response-time;Emergency & Relief;Ambulance:;"{""Healthcare"": 0.7433558106422424, ""Emergency & Relief"": 0.6821041703224182}";False;True;"{""Quality"": 0.5532553195953369, ""Tools"": 0.4849787652492523, ""Transportation"": 0.35149529576301575, ""Preventative and Reactive"": 0.3439864218235016}";False;False
https://github.com/npatta01/web-deep-learning-classifier;Accommodation & Food;Food;"{""Accommodation & Food"": 0.8436033129692078, ""Agriculture"": 0.33066704869270325}";True;False;"{""Machine Learning"": 0.9872263669967651, ""Food"": 0.9569045305252075, ""Restaurant"": 0.3917502760887146, ""Preventative and Reactive"": 0.2906164824962616}";False;True
https://github.com/nprapps/school-choice;Education & Research;School;{};False;False;"{""School"": 0.6904972791671753, ""Student"": 0.6837736964225769, ""Preventative and Reactive"": 0.42711561918258667}";True;False
https://github.com/nus-usp/room-allocation;Accommodation & Food;Accomodation;"{""Physics"": 0.6552479267120361, ""Biotechnological & Life Sciences"": 0.5299034118652344, ""Education & Research"": 0.5118069648742676, ""Utilities"": 0.43971386551856995, ""Government and Public Works"": 0.3738234341144562, ""Real Estate, Rental & Leasing"": 0.27988386154174805, ""Wholesale & Retail"": 0.26475873589515686}";False;False;"{""Student"": 0.8593479990959167, ""Physical"": 0.8266425728797913, ""Preventative and Reactive"": 0.778423011302948, ""Life-sciences"": 0.3056179881095886, ""School"": 0.3049123287200928, ""Rental & Leasing"": 0.29444974660873413}";False;False
https://github.com/nvodoor/RBA;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.9456514120101929}";True;False;"{""Restaurant"": 0.9787208437919617, ""Food"": 0.9373651742935181}";True;False
https://github.com/nymarya/school-budgets-for-education/;Education & Research;School;"{""Manufacturing"": 0.4436511993408203}";False;False;"{""Machine Learning"": 0.953359067440033, ""Material Science"": 0.9014683961868286, ""School"": 0.6765599846839905, ""Maintenance"": 0.6416985392570496, ""Student"": 0.4679485857486725, ""Life-sciences"": 0.43256425857543945}";False;True
https://github.com/OGGM/oggm-edu;Biotechnological & Life Sciences;Life-sciences;"{""Education & Research"": 0.6537662148475647}";False;False;"{""Student"": 0.6657260060310364, ""Preventative and Reactive"": 0.39313387870788574, ""School"": 0.26273512840270996}";False;False
https://github.com/okfn-brasil/perfil-politico;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.8933301568031311, ""General"": 0.478244423866272, ""Preventative and Reactive"": 0.2775079011917114}";True;False
https://github.com/Open-Power-System-Data/renewable_power_plants;Utilities;Electricity;{};False;False;{};False;False
https://github.com/openalea/eartrack;Biotechnological & Life Sciences;Life-sciences;"{""Agriculture"": 0.9777753353118896, ""Biotechnological & Life Sciences"": 0.948379397392273, ""Accommodation & Food"": 0.7899688482284546, ""Education & Research"": 0.5345904231071472}";False;True;"{""Preventative and Reactive"": 0.9753714203834534, ""Life-sciences"": 0.9367674589157104, ""Food"": 0.8666144609451294, ""Tools"": 0.33990004658699036, ""Student"": 0.3003937304019928, ""Machine Learning"": 0.28402817249298096, ""Quality"": 0.27444589138031006}";False;True
https://github.com/OpenChemE/CHBE356;Construction & Engineering;Engineering;"{""Manufacturing"": 0.3994036614894867}";False;False;{};False;False
https://github.com/openeemeter/eemeter/;Construction & Engineering;Engineering;"{""Utilities"": 0.5888096690177917}";False;False;"{""Preventative and Reactive"": 0.6825699806213379, ""Tools"": 0.6279463171958923, ""Student"": 0.49882176518440247, ""Quality"": 0.3037846088409424}";False;False
https://github.com/Paresh3189/Bankruptcy-Prediction-Growth-Modelling;Banking & Insurance;Consumer Financial;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/ParticipaPY/politic-bots;Government and Public Works;Politics;"{""Utilities"": 0.25698384642601013}";False;False;"{""Politics"": 0.9553840756416321, ""Tools"": 0.9280202984809875, ""Preventative and Reactive"": 0.9209979176521301, ""Machine Learning"": 0.7941089868545532, ""Textual Analysis"": 0.45553597807884216, ""Student"": 0.4020339548587799, ""Quality"": 0.3571123778820038}";True;False
https://github.com/paultopia/concrete_NLP_tutorial/;Emergency & Relief;Disaster Management;"{""Emergency & Relief"": 0.5180668234825134}";True;False;"{""Preventative and Reactive"": 0.48316895961761475, ""Student"": 0.3705737292766571, ""Water & Pollution"": 0.32569456100463867, ""Transportation"": 0.2685234844684601}";False;False
https://github.com/pawelmorawiecki/traffic_jam_Nairobi;Utilities;Transportation;{};False;False;"{""Transportation"": 0.9765275120735168, ""Preventative and Reactive"": 0.9531866908073425, ""Machine Learning"": 0.5537810325622559, ""Policy and Regulatory"": 0.2880927324295044}";True;False
https://github.com/pedrohserrano/graph-analytics-nederlands;Emergency & Relief;Crime;{};False;False;{};False;False
https://github.com/pgromano/Political-Identity-Analysis;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.9347449541091919, ""Preventative and Reactive"": 0.5396407246589661, ""Student"": 0.2623046636581421}";True;False
https://github.com/philiplbean/facebook_political_ads;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.9545949697494507, ""Preventative and Reactive"": 0.4555479884147644}";True;False
https://github.com/philippschmalen/Project_tsds;Government and Public Works;Politics;{};False;False;"{""Politics"": 0.9432163238525391}";True;False
https://github.com/philxchen/Clustering-Canadian-regulations;Justice, Law and Regulations;Policy and Regulatory;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/pipette/Electricity-load-disaggregation;Utilities;Electricity;"{""Utilities"": 0.6030224561691284}";True;False;"{""Preventative and Reactive"": 0.7324118614196777, ""Machine Learning"": 0.6930080056190491, ""Student"": 0.314690500497818}";False;False
https://github.com/Polichinel/Master_Thesis;Emergency & Relief;Disaster Management;{};False;False;"{""Politics"": 0.9801915884017944, ""Preventative and Reactive"": 0.6236686706542969}";False;False
https://github.com/prakhardogra921/Clustering-Analysis-on-customers-of-a-wholesale-distributor;Wholesale & Retail;Wholesale;"{""Wholesale & Retail"": 0.7554530501365662, ""Finance"": 0.5097442865371704, ""Accommodation & Food"": 0.2844013571739197, ""Economics"": 0.2771508991718292}";True;False;"{""Wholesale"": 0.9293451309204102, ""Marketing"": 0.7509289383888245, ""Student"": 0.6262027025222778, ""Tools"": 0.5886315107345581, ""Preventative and Reactive"": 0.5383644104003906, ""Quality"": 0.41769927740097046, ""Machine Learning"": 0.31806933879852295, ""Food"": 0.30738186836242676}";True;False
https://github.com/pratishthakapoor/RetailReplenishement/;Utilities;Transportation;"{""Justice, Law and Regulations"": 0.9117595553398132, ""Emergency & Relief"": 0.5525575876235962, ""Construction & Engineering"": 0.41658487915992737, ""Real Estate, Rental & Leasing"": 0.3565816879272461, ""Government and Public Works"": 0.31522640585899353, ""Manufacturing"": 0.2589150369167328}";False;False;"{""Policy and Regulatory"": 0.9392201900482178, ""Preventative and Reactive"": 0.6330956816673279, ""Physical"": 0.4829726219177246, ""Water & Pollution"": 0.4813455641269684, ""Trading & Investment"": 0.33589881658554077, ""Insurance and Risk"": 0.32975029945373535, ""Quality"": 0.27673372626304626, ""Management and Operations"": 0.26572930812835693}";False;False
https://github.com/PrincetonUniversity/gerrymandertests;Government and Public Works;Politics;{};False;False;"{""Tools"": 0.4237021207809448, ""Politics"": 0.40732541680336, ""Student"": 0.3229268789291382, ""General"": 0.3110126256942749}";False;True
https://github.com/propublica/congress-api-docs;Justice, Law and Regulations;Tools;"{""Media & Publishing"": 0.30649498105049133}";False;False;"{""Quality"": 0.4159070551395416, ""Preventative and Reactive"": 0.40456292033195496, ""Insurance and Risk"": 0.26084062457084656, ""Water & Pollution"": 0.2528347671031952}";False;False
https://github.com/ProximaDas/nlp-govt-regulations;Justice, Law and Regulations;Policy and Regulatory;{};False;False;{};False;False
https://github.com/psi4/psi4numpy;Construction & Engineering;Engineering;"{""Education & Research"": 0.9557310342788696}";False;False;"{""Student"": 0.7322866320610046, ""School"": 0.614414632320404, ""Quality"": 0.2562255561351776}";False;False
https://github.com/pymedphys/pymedphys;Physics;General;"{""Physics"": 0.9844680428504944}";True;False;"{""Quality"": 0.9521691799163818, ""Student"": 0.4431966245174408}";False;False
https://github.com/PyPSA/WHOBS;Utilities;Electricity;{};False;False;"{""Preventative and Reactive"": 0.4500901997089386, ""Quality"": 0.2700064778327942}";False;False
https://github.com/pzivich/Python-for-Epidemiologists;Healthcare;General;{};False;False;"{""Preventative and Reactive"": 0.27331581711769104}";False;False
https://github.com/pzivich/zEpid;Healthcare;General;{};False;False;{};False;False
https://github.com/QuantEcon/columbia_mini_course;Economics;Computational;"{""Economics"": 0.9066792726516724}";True;False;{};False;False
https://github.com/rajaswa/Disaster-Management-;Emergency & Relief;Disaster Management;"{""Emergency & Relief"": 0.8546735644340515}";True;False;{};False;False
https://github.com/rameshcalamur/fin-stmt-anom;Accounting;Machine Learning;"{""Finance"": 0.8182448148727417}";False;False;"{""Preventative and Reactive"": 0.8839503526687622}";False;False
https://github.com/RandomFractals/ChicagoCrimes;Emergency & Relief;Crime;{};False;False;"{""Preventative and Reactive"": 0.42446085810661316, ""Student"": 0.2523011863231659}";False;False
https://github.com/rawillis98/alpaca;Finance;Trading & Investment;"{""Agriculture"": 0.5273870229721069}";False;False;"{""Preventative and Reactive"": 0.7645713686943054, ""Trading & Investment"": 0.6901152729988098, ""Tools"": 0.34731465578079224, ""Textual Analysis"": 0.3246676027774811}";False;True
https://github.com/raymond180/FINRA_TRACE;Justice, Law and Regulations;Policy and Regulatory;"{""Education & Research"": 0.7625935077667236, ""Finance"": 0.5230491161346436, ""Banking & Insurance"": 0.27622947096824646}";False;False;"{""Student"": 0.5281639695167542}";False;False
https://github.com/rdbraatz/data-driven-prediction-of-battery-cycle-life-before-capacity-degradation;Construction & Engineering;Engineering;{};False;False;"{""Life-sciences"": 0.5018673539161682, ""Preventative and Reactive"": 0.2764558792114258}";False;False
https://github.com/RealRadOne/Gyani-The-Loan-Eligibility-Predictor;Banking & Insurance;Consumer Financial;"{""Finance"": 0.7611182928085327, ""Banking & Insurance"": 0.5826733708381653, ""Emergency & Relief"": 0.35918697714805603, ""Wholesale & Retail"": 0.25696292519569397}";False;True;"{""Tools"": 0.7019244432449341, ""Student"": 0.5857664346694946, ""Preventative and Reactive"": 0.5620068311691284, ""Policy and Regulatory"": 0.38811051845550537, ""General"": 0.37851661443710327, ""Sequencing"": 0.37269967794418335, ""Quality"": 0.36522218585014343, ""Machine Learning"": 0.325942724943161}";False;False
https://github.com/richardddli/state_electricity_rates;Utilities;Electricity;"{""Utilities"": 0.42583590745925903, ""Economics"": 0.3880550265312195}";True;False;"{""Preventative and Reactive"": 0.7311457395553589, ""Policy and Regulatory"": 0.5632928013801575, ""Student"": 0.5179445147514343}";False;False
https://github.com/ricket-sjtu/bioinformatics;Biotechnological & Life Sciences;General;{};False;False;"{""Student"": 0.4703904092311859}";False;False
https://github.com/ritchie46/anaStruct;Construction & Engineering;Engineering;"{""Construction & Engineering"": 0.2948577404022217, ""Government and Public Works"": 0.2798444330692291, ""Manufacturing"": 0.2715740203857422}";True;False;"{""Student"": 0.5521752834320068, ""Preventative and Reactive"": 0.25841522216796875, ""Restaurant"": 0.2529890537261963}";False;False
https://github.com/rjhere/Prescription-compliance-prediction;Healthcare;General;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";True;False
https://github.com/robmarkcole/Useful-python-for-medical-physics;Physics;General;"{""Education & Research"": 0.5140537619590759}";False;False;"{""Quality"": 0.3807435929775238, ""Preventative and Reactive"": 0.3802531361579895, ""Student"": 0.3579489588737488}";False;False
https://github.com/rochiecuevas/shared_accommodations;Accommodation & Food;Accomodation;{};False;False;"{""Preventative and Reactive"": 0.6827442646026611, ""Student"": 0.36699536442756653, ""Rental & Leasing"": 0.2906716465950012, ""Real Estate"": 0.25075042247772217}";False;False
https://github.com/RohithYogi/Student-Performance-Prediction;Education & Research;Student;"{""Real Estate, Rental & Leasing"": 0.43122178316116333, ""Utilities"": 0.4050444960594177, ""Government and Public Works"": 0.3845447301864624, ""Education & Research"": 0.3685223162174225, ""Media & Publishing"": 0.3535059690475464, ""Justice, Law and Regulations"": 0.34834665060043335, ""Manufacturing"": 0.34645959734916687, ""Emergency & Relief"": 0.3239988386631012, ""Construction & Engineering"": 0.3235831558704376, ""Biotechnological & Life Sciences"": 0.30783215165138245, ""Economics"": 0.30185121297836304, ""Healthcare"": 0.3008745014667511, ""Accommodation & Food"": 0.3003610670566559, ""Finance"": 0.278842955827713, ""Agriculture"": 0.2779022455215454}";False;True;"{""Student"": 0.5767694711685181, ""Insurance and Risk"": 0.5145597457885742, ""Quality"": 0.43577373027801514, ""Rental & Leasing"": 0.43318676948547363, ""Preventative and Reactive"": 0.3923723101615906, ""Policy and Regulatory"": 0.3652620017528534, ""Management and Operations"": 0.3590305745601654, ""General"": 0.34287434816360474, ""Water & Pollution"": 0.3410819470882416, ""Maintenance"": 0.3354508876800537, ""School"": 0.33122140169143677, ""Material Science"": 0.3217207193374634, ""Physical"": 0.3147854208946228, ""Tools"": 0.307406485080719, ""Transportation"": 0.2976498603820801, ""Sequencing"": 0.29157668352127075, ""Social Policies"": 0.2812298834323883, ""Valuation"": 0.2718029022216797, ""Marketing"": 0.2669580280780792, ""Machine Learning"": 0.26059314608573914}";True;False
https://github.com/roshetty/Supporting-Emergency-Room-Decision-Making-with-Relevant-Scientific-Literature;Emergency & Relief;Preventative and Reactive;"{""Healthcare"": 0.8661237955093384, ""Emergency & Relief"": 0.41273465752601624}";False;True;"{""School"": 0.8974754810333252}";False;False
https://github.com/rphaneendra/Menu-Similarity;Accommodation & Food;Restaurant;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/rshea3/alpha-insurance;Banking & Insurance;Insurance and Risk;{};False;False;"{""Fraud"": 0.8336243629455566, ""Insurance and Risk"": 0.7517589926719666, ""Preventative and Reactive"": 0.5404061079025269, ""Tools"": 0.2772297263145447}";False;True
https://github.com/ryanschaub/The-U.S.-Mexican-Border-Wall-and-Staffing-A-Statistical-Approach-;Government and Public Works;Social Policies;{};False;False;"{""General"": 0.5721521973609924, ""Student"": 0.5385116934776306, ""Preventative and Reactive"": 0.3953709900379181, ""Tools"": 0.37512463331222534, ""Physical"": 0.363238126039505, ""Quality"": 0.35071706771850586}";False;False
https://github.com/sa7mon/venmo-data;Banking & Insurance;Consumer Financial;"{""Real Estate, Rental & Leasing"": 0.2702929973602295}";False;False;"{""Insurance and Risk"": 0.3034074902534485}";False;False
https://github.com/sacul-git/hierarpy;Biotechnological & Life Sciences;Life-sciences;{};False;False;"{""Tools"": 0.2727321982383728}";False;False
https://github.com/SaiBiswas/Bank-Grievance-Compliance-Management/;Banking & Insurance;Insurance and Risk;"{""Real Estate, Rental & Leasing"": 0.42933517694473267, ""Wholesale & Retail"": 0.29806509613990784, ""Justice, Law and Regulations"": 0.2936605215072632, ""Biotechnological & Life Sciences"": 0.25442221760749817}";False;False;"{""Preventative and Reactive"": 0.42341816425323486, ""Rental & Leasing"": 0.39887765049934387, ""Insurance and Risk"": 0.36620646715164185, ""Quality"": 0.30437761545181274, ""Student"": 0.2910323739051819, ""Trading & Investment"": 0.2546195089817047}";False;True
https://github.com/saisrivatsan/deep-opt-auctions;Economics;Machine Learning;"{""Biotechnological & Life Sciences"": 0.2633832097053528}";False;False;"{""Machine Learning"": 0.8984927535057068, ""Student"": 0.3776087462902069, ""Preventative and Reactive"": 0.2855803966522217}";True;False
https://github.com/samarthiith/DE_CoalPhaseOut;Utilities;Coal, Oil & Gas;"{""Economics"": 0.520672082901001}";False;False;"{""Tools"": 0.9030430912971497, ""Preventative and Reactive"": 0.7265228629112244, ""Quality"": 0.3450354337692261, ""Sequencing"": 0.31648164987564087}";False;False
https://github.com/Samimust/predictive-maintenance;Manufacturing;Maintenance;{};False;False;"{""Machine Learning"": 0.9055021405220032, ""Tools"": 0.47040924429893494, ""Student"": 0.32439714670181274}";False;False
https://github.com/sanatasy/Restaurant_Risk;Accommodation & Food;Restaurant;"{""Accommodation & Food"": 0.9525200724601746}";True;False;"{""Food"": 0.9572441577911377, ""Restaurant"": 0.9103107452392578, ""Preventative and Reactive"": 0.6625073552131653, ""Quality"": 0.6301270127296448, ""Machine Learning"": 0.3275992274284363}";False;True
https://github.com/sarachmax/MarketCrashes_Prediction/;Finance;Trading & Investment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/SarahMestiri/online-retail-case;Wholesale & Retail;Retail;"{""Wholesale & Retail"": 0.3542901277542114}";True;False;"{""Retail"": 0.9829956889152527, ""Student"": 0.9444539546966553, ""Preventative and Reactive"": 0.5817272067070007}";True;False
https://github.com/Sardhendu/PropertyClassification;Real Estate, Rental & Leasing;Real Estate;"{""Real Estate, Rental & Leasing"": 0.7329308390617371}";True;False;"{""Real Estate"": 0.9940486550331116, ""Quality"": 0.42278581857681274, ""Preventative and Reactive"": 0.3528296947479248, ""Physical"": 0.3387109935283661, ""Rental & Leasing"": 0.3317985236644745}";True;False
https://github.com/scngo/SD-ambulance-allocation;Emergency & Relief;Ambulance:;{};False;False;"{""Machine Learning"": 0.3729950487613678}";False;False
https://github.com/sdasadia/Oil-Natural-Gas-Price-Prediction;Utilities;Coal, Oil & Gas;{};False;False;"{""Machine Learning"": 0.9815607070922852, ""Preventative and Reactive"": 0.6637346744537354}";False;False
https://github.com/SeanMcOwen/FinanceAndPython.com-BasicFinance;Finance;Trading & Investment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/SeanMcOwen/FinanceAndPython.com-ClusteringIndustries;Finance;Trading & Investment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/SeanMcOwen/FinanceAndPython.com-Derivatives;Finance;Trading & Investment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/SeanMcOwen/FinanceAndPython.com-Investments;Finance;Trading & Investment;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/sekhansen/mpc_minutes_demo/;Banking & Insurance;Management and Operations;{};False;False;"{""Preventative and Reactive"": 0.5046526789665222}";False;False
https://github.com/Semionn/JB-wholesale-distribution-analysis;Wholesale & Retail;Wholesale;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/Senkichi/The_Catastrophe_Coefficient;Emergency & Relief;Disaster Management;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/sentinel-hub/water-observatory-backend;Utilities;Water & Pollution;"{""Utilities"": 0.3158712685108185}";True;False;"{""Preventative and Reactive"": 0.5920055508613586, ""General"": 0.5716647505760193, ""Student"": 0.515190601348877, ""Tools"": 0.4298015236854553, ""Water & Pollution"": 0.3940025866031647, ""Management and Operations"": 0.3630143702030182, ""Quality"": 0.3198554813861847}";False;True
https://github.com/sharmaroshan/Education-Process-Mining;Education & Research;Student;"{""Finance"": 0.46658870577812195, ""Manufacturing"": 0.4196346700191498, ""Accounting"": 0.4132553040981293, ""Education & Research"": 0.4090748131275177, ""Biotechnological & Life Sciences"": 0.3866683542728424, ""Economics"": 0.38296571373939514, ""Physics"": 0.31422919034957886, ""Government and Public Works"": 0.28170067071914673, ""Construction & Engineering"": 0.25743845105171204, ""Justice, Law and Regulations"": 0.25472962856292725}";False;True;"{""Machine Learning"": 0.99554443359375, ""Student"": 0.9154121279716492, ""School"": 0.8278459906578064, ""Quality"": 0.4616580903530121, ""Life-sciences"": 0.36482200026512146, ""Management and Operations"": 0.26480481028556824, ""Material Science"": 0.2600887715816498}";False;True
https://github.com/sharmaroshan/Insurance-Claim-Prediction/;Banking & Insurance;Insurance and Risk;"{""Banking & Insurance"": 0.7222846746444702}";True;False;"{""Machine Learning"": 0.9909883737564087, ""Insurance and Risk"": 0.8931500911712646}";False;True
https://github.com/sharmaroshan/Online-Retail-Transactions-of-UK;Wholesale & Retail;Retail;"{""Wholesale & Retail"": 0.4161820113658905, ""Utilities"": 0.317844033241272, ""Accommodation & Food"": 0.312339186668396, ""Finance"": 0.29885661602020264, ""Real Estate, Rental & Leasing"": 0.2692180275917053}";True;False;"{""Machine Learning"": 0.939569354057312, ""Tools"": 0.5986654162406921, ""Quality"": 0.4750567376613617, ""Real Estate"": 0.4188588857650757, ""Restaurant"": 0.3940129280090332, ""Retail"": 0.3199128806591034, ""Preventative and Reactive"": 0.30006664991378784, ""Student"": 0.27378594875335693}";False;True
https://github.com/sharmaroshan/SECOM-Detecting-Defected-Items;Manufacturing;Failure;{};False;False;{};False;False
https://github.com/sharmaroshan/Students-Performance-Analytics;Education & Research;Student;"{""Education & Research"": 0.44973307847976685}";True;False;"{""Student"": 0.982943058013916, ""Machine Learning"": 0.935105562210083, ""School"": 0.4925535321235657, ""Preventative and Reactive"": 0.4834737479686737}";True;False
https://github.com/sharmaroshan/World-Food-Production;Government and Public Works;Social Policies;"{""Agriculture"": 0.8752970695495605, ""Accommodation & Food"": 0.7278571724891663}";False;False;"{""Machine Learning"": 0.9913414120674133, ""Food"": 0.9592784643173218, ""Preventative and Reactive"": 0.25740718841552734}";False;False
https://github.com/shayanray/GlassBox/;Government and Public Works;Social Policies;{};False;False;"{""Preventative and Reactive"": 0.7711821794509888, ""Student"": 0.40815168619155884, ""Policy and Regulatory"": 0.33462613821029663}";False;False
https://github.com/shivangchopra11/InfyHack;Banking & Insurance;Physical;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
https://github.com/Shomona/Bank-Failure-Prediction/;Banking & Insurance;Insurance and Risk;"{""Banking & Insurance"": 0.6179609298706055}";True;False;"{""Failure"": 0.6567424535751343, ""Tools"": 0.6478951573371887, ""Student"": 0.5473102331161499, ""Preventative and Reactive"": 0.39843419194221497, ""Machine Learning"": 0.278857946395874}";False;False
https://github.com/Shreyas3108/house-price-prediction;Real Estate, Rental & Leasing;Real Estate;"{""Economics"": 0.4134400486946106, ""Real Estate, Rental & Leasing"": 0.4118097126483917}";False;True;"{""Real Estate"": 0.9892635941505432, ""Machine Learning"": 0.6145076751708984, ""Tools"": 0.3327691853046417}";True;False
https://github.com/siddhantmaharana/text-analysis-on-FINRA-docs;Justice, Law and Regulations;Policy and Regulatory;"{""Justice, Law and Regulations"": 0.37696167826652527}";True;False;"{""Policy and Regulatory"": 0.49069535732269287, ""Quality"": 0.4612415134906769, ""Textual Analysis"": 0.43447425961494446, ""Student"": 0.3289451599121094, ""Preventative and Reactive"": 0.29722678661346436}";True;False
https://github.com/SiddheshAcharekar/Liveright;Accommodation & Food;Accomodation;"{""Biotechnological & Life Sciences"": 0.44572192430496216, ""Education & Research"": 0.42666906118392944, ""Construction & Engineering"": 0.3600233793258667}";False;False;"{""Student"": 0.8581250309944153, ""Life-sciences"": 0.36527860164642334, ""Quality"": 0.2697136700153351}";False;False
https://github.com/sierraporta/asphalt_binder;Construction & Engineering;Material Science;"{""Manufacturing"": 0.5831143260002136, ""Construction & Engineering"": 0.4641248285770416}";False;True;"{""Physical"": 0.7509170770645142, ""Student"": 0.5763784646987915, ""Material Science"": 0.5284837484359741, ""Quality"": 0.4415159821510315, ""Preventative and Reactive"": 0.43380510807037354, ""Tools"": 0.4244466722011566, ""General"": 0.41722604632377625, ""Wholesale"": 0.3434832692146301, ""Judicial Applied"": 0.2620551288127899}";False;True
https://github.com/sky-t/hack-or-emergency-response;Emergency & Relief;Preventative and Reactive;"{""Emergency & Relief"": 0.7502838969230652}";True;False;"{""Preventative and Reactive"": 0.4028918445110321}";True;False
https://github.com/slegroux/claimdenial/;Banking & Insurance;Insurance and Risk;"{""Banking & Insurance"": 0.6622300744056702}";True;False;"{""Insurance and Risk"": 0.9586572647094727, ""Failure"": 0.9052174687385559, ""Preventative and Reactive"": 0.7219188213348389, ""Tools"": 0.7182843685150146, ""Machine Learning"": 0.5456879138946533, ""General"": 0.4454030990600586, ""Policy and Regulatory"": 0.29289379715919495, ""Student"": 0.2759299874305725}";True;False
https://github.com/staceb/charities_in_the_united_states;Government and Public Works;Charities;"{""Utilities"": 0.32801783084869385}";False;False;"{""General"": 0.40299031138420105, ""Quality"": 0.3079024851322174, ""Sequencing"": 0.3059132397174835}";False;False
