date;description;license;link;ml_detected;ml_libs;ml_slugs;ml_terms;reference;score_views;score_votes;scraped_at;sources;tags;title;type;views;votes;score_private;score_public
2020-01-02 07:09:20;In this kernel, we will optimize only preference cost in submission file from C++ Stochastic Product Search MIP(Mix Integer Programming) it's a great decision for the current task. We will use not commercial library ortools from google. It's not fast like commercial libraries, but still very fast. If use all variables(5000*100) it would take a lot of time. We setup MAX_BEST_CHOICE = 5 and NUM_SWAP = 2500, how result we get 5*2500 variables and it is enough for get some result in resonable time:;Apache 2.0;https://www.kaggle.com/golubev/mip-optimization-preference-cost;0.5;[];['ai'];['train', 'model', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.713;0.49;2020-12-13 16:58:59;multiple data sources;[];MIP: Optimization preference cost ;Python notebook;4148.0;88;69827.70;69827.70
2020-01-09 05:08:08;About Min Cost Flow (MCF) you can read there: OR-Tools, Wiki Don't have simple(!) way to get optimum preference cost from MCF because we can't split families, but if we could I recomend this notebook: Lower bound In this example we will optimize preference cost between families with same numbers members without changing daily occupation:;Apache 2.0;https://www.kaggle.com/golubev/optimization-preference-cost-mincostflow;0.5;[];['ai'];['train', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.712;0.486;2020-12-13 16:58:59;multiple data sources;[];Optimization preference cost (MinCostFlow);Python notebook;3988.0;84;69761.84;69761.84
2019-12-01 18:22:23;Credit for fast scoring and the dual shuffle goes to https://www.kaggle.com/sekrier/fast-scoring-using-c-52-usec Credit for the starting values goes to https://www.kaggle.com/isaienkov/genetic-algorithm-basics For ealier versions: Credit for the starting values goes to https://www.kaggle.com/jazivxt/using-a-baseline;Apache 2.0;https://www.kaggle.com/ilu000/greedy-dual-and-tripple-shuffle-with-fast-scoring;0.2;[];['ai', 'dl'];[];https://www.kaggle.com/c/santa-workshop-tour-2019;0.691;0.423;2020-12-13 16:59:00;multiple data sources;[];Greedy dual and tripple shuffle with fast scoring;Python notebook;2532.0;38;78350.24;78350.24
2019-11-26 17:17:45;Read in the family information and sample submission;Apache 2.0;https://www.kaggle.com/inversion/santa-s-2019-starter-notebook;0.5;[];['ai', 'nn'];['train', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.774;0.544;2020-12-13 16:58:59;Santa's Workshop Tour 2019;[];Santa's 2019 Starter Notebook;Python notebook;20327.0;188;672254.02;672254.02
2019-12-01 14:45:36;Here is simple implementation of Genetic Algorithm. It is based on current best public solution https://www.kaggle.com/jazivxt/using-a-baseline. Initial population generates from only one solution (that is not good, but enought for this example).;Apache 2.0;https://www.kaggle.com/isaienkov/genetic-algorithm-basics;0.5;[];['ner', 'ai', 'nn'];['train', 'generation', 'epoch', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.727;0.481;2020-12-13 16:58:59;multiple data sources;[];Genetic Algorithm Basics;Python notebook;5762.0;78;78997.98;78997.98
2019-12-15 05:49:27;;Apache 2.0;https://www.kaggle.com/jazivxt/using-a-baseline;0.2;[];['ai', 'nn', 'ann'];[];https://www.kaggle.com/c/santa-workshop-tour-2019;0.738;0.492;2020-12-13 16:58:59;multiple data sources;[];Using a baseline;Python notebook;7513.0;90;72046.78;72046.78
2019-12-04 02:00:21;In this notebook, we'll go through some exploratory data analysis, visualize these data points to gain deeper insights, and then build the cost function according to the problem formulation and do a bit of a search for the optimum. The Problem Santa's worhshop runs like a well-oiled machine and the accountants run a tight ship. Let's have a look at how we can accommodate as many families as possible without breaking the bank entirely. The Deets: 5,000 families 100 days 125 to 300 per day (hard limit)  The Costs:Consolation Gifts:This should be interesting to look at. Every choice has a cost and the lower we go in priority, the more gratuitous we get with the families. Look at 9 and ++ getting helicopter rides for each person. Ooph!   choice Gift Card Buffet Helicopter      (fixed) (per P) (per P)   0 0 0 0   1 50 0 0   2 50 9 0   3 100 9 0   4 200 9 0   5 200 18 0   6 300 18 0   7 300 36 0   8 400 36 0   9 500 36 199   ++ 500 36 398    Accounting:Accounting runs a tight, recursive ship. Nd is the number of occupants on the day d. Starting 100 days before, working your way towards Christmas. accounting penalty=1∑d=100Nd−125400⋅N(0.5+|Nd−Nd+1|50)dSources:Blatantly copying stuff from these notebooks. Give them an upvote!  https://www.kaggle.com/inversion/santa-s-2019-starter-notebook (Get a good initial idea) https://www.kaggle.com/chewzy/santa-finances-a-closer-look-at-the-costs (Nice EDA) https://www.kaggle.com/nickel/santa-s-2019-fast-pythonic-cost-23-s (Really fast Pythonic cost, which I adapted) https://www.kaggle.com/xhlulu/santa-s-2019-stochastic-product-search (Great impementation of random search, which I adapted) https://www.kaggle.com/ilu000/greedy-dual-and-tripple-shuffle-with-fast-scoring (Better data, which I'm using in the newer kernels.);Apache 2.0;https://www.kaggle.com/jesperdramsch/intro-to-santa-s-2019-viz-costs-22-s-and-search;0.5;[];['ner', 'ai', 'dl', 'rl', 'ml', 'nn', 'ann'];['label', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.682;0.425;2020-12-13 16:59:00;multiple data sources;['beginner, data visualization, exploratory data analysis'];Intro to Santa's 2019: Viz, Costs[22μs] and Search;Python notebook;2056.0;39;;
2020-01-05 09:38:35;Santa's Workshop Tour 2019How sharing of notebooks with high-scoring submissions affects competition dynamicsThis post was inspired by the discussion Optium for Silver Medal.  Below you can see the progression of scores in each medal zone throughout December. It looks like some kagglers rightfully claimed that the movement on the leaderboard after Christmas was largerly caused by published notebooks with scores in the bronze zone.;Apache 2.0;https://www.kaggle.com/kustin/leaderboard-and-high-scoring-submission-sharing;0.5;[];['ner', 'ai', 'dl', 'rl', 'nn', 'ann'];['rank', 'label', 'filter'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.662;0.429;2020-12-13 16:59:00;multiple data sources;['data visualization'];Leaderboard and high-scoring submission sharing;Python notebook;1384.0;41;;
2019-12-02 16:24:22;MotivationAlthough many cost functions are more than fast enough already, I wanted to a simple pythonic version, while still being blazing fast. The results are somewhere between 23 and 24 µs. Also, I updated the cost function so it reports how many high and low days there are, instead of only out of bounds. The original function returns 4 values: family cost, accounting cost, number of days under 125 or over 300. I also show how to use closures to combine costs and penalties for out of bounds days.;Apache 2.0;https://www.kaggle.com/nickel/santa-s-2019-fast-pythonic-cost-23-s;0.5;[];['ai'];['predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.706;0.449;2020-12-13 16:59:00;multiple data sources;['utility script'];Santa's 2019: Fast Pythonic Cost (23 µs);Python notebook;3480.0;52;77246.77;77246.77
2019-11-30 09:44:41;Let's use a C implementation of the score function to speed up evaluation;Apache 2.0;https://www.kaggle.com/sekrier/fast-scoring-using-c-42-usec;0.2;[];['ai', 'dl'];[];https://www.kaggle.com/c/santa-workshop-tour-2019;0.682;0.431;2020-12-13 16:59:00;Santa's Workshop Tour 2019;['utility script'];fast scoring using C (42 usec);Python notebook;2065.0;42;127758.94;127758.94
2019-12-10 18:49:16;References https://www.kaggle.com/inversion/santa-s-2019-starter-notebook https://www.kaggle.com/sekrier/fast-scoring-using-c-52-usec https://www.kaggle.com/nickel/250x-faster-cost-function-with-numba-jit https://www.kaggle.com/ilu000/greedy-dual-and-tripple-shuffle-with-fast-scoring https://www.kaggle.com/xhlulu/santa-s-2019-stochastic-product-search https://www.kaggle.com/hengzheng/santa-s-seed-seeker;Apache 2.0;https://www.kaggle.com/vipito/santa-ip;0.5;[];['ai', 'ml'];['train', 'model', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.74;0.517;2020-12-13 16:58:59;Santa's Workshop Tour 2019;[];Santa IP;Python notebook;8007.0;127;72057.06;72057.06
2019-12-23 00:06:08;;Apache 2.0;https://www.kaggle.com/xhlulu/santa-s-2019-faster-cost-function-24-s;0.5;[];['nlp', 'ai', 'nn', 'ner'];['train', 'classification', 'deep learning', 'predict'];https://www.kaggle.com/c/santa-workshop-tour-2019;0.728;0.479;2020-12-13 16:59:00;Santa's Workshop Tour 2019;['utility script'];Santa's 2019: Faster Cost Function (24µs);Python script;5835.0;76;;
2019-12-10 09:22:51;About this kernelIn this kernel I propose a simple algorithm that I came up with to improve the current best LB score. Here's a simple description of the algorithm, which is defined as stochastic_product_search:  Sample a small number of families (e.g. 6 families), call this fam_size, or f. Given their top-k choices (e.g. two most preferred days), you find the cartesian product of those choices. That will give you k^f (or in the example above 2^6 = 64) possible changes that you can make to your current assignment. For each of those proposed change, you create a new assignment by updating your current best assignment. If the new_score is better than the current best_score, update both of those values. Repeat that for the number of iterations desired, given by parameter n_iter.  References (Previous) Best LB score: https://www.kaggle.com/ilu000/greedy-dual-and-tripple-shuffle-with-fast-scoring Current Best LB Score: https://www.kaggle.com/vipito/santa-ip Fast cost function: https://www.kaggle.com/xhlulu/santa-s-2019-faster-cost-function-24-s;Apache 2.0;https://www.kaggle.com/xhlulu/santa-s-2019-stochastic-product-search;0.2;[];['ml'];[];https://www.kaggle.com/c/santa-workshop-tour-2019;0.727;0.472;2020-12-13 16:59:00;multiple data sources;[];Santa's 2019: Stochastic Product Search;Python notebook;5696.0;70;72107.38;72107.38
2020-04-14 06:16:42;XGBoost;Apache 2.0;https://www.kaggle.com/akshat0007/santander-customer-satisfaction-xgboost;1.0;['xgboost', 'sklearn'];['ai'];['filter', 'train', 'model', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.556;0.383;2020-12-13 17:05:46;Santander Customer Satisfaction;[];santander-customer-satisfaction - XGBoost;Python notebook;222.0;24;;
2016-04-23 15:47:30;var3: nationality of the customer;Apache 2.0;https://www.kaggle.com/cast42/exploring-features;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'ml', 'rl'];['test data', 'filter', 'train', 'label', 'clustering'];https://www.kaggle.com/c/santander-customer-satisfaction;0.813;0.582;2020-12-13 17:05:46;Santander Customer Satisfaction;['data visualization, exploratory data analysis'];Exploring features;Python notebook;72235.0;334;;
2016-04-18 20:41:50;;Apache 2.0;https://www.kaggle.com/cast42/xgboost-with-early-stopping;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'cv', 'rl', 'nlp', 'nn'];['train', 'model', 'deep learning', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.792;0.435;2020-12-13 17:05:46;Santander Customer Satisfaction;[];XGBoost with early stopping;Python script;34872.0;44;0.81527;0.82886
2016-04-24 15:00:12;;Apache 2.0;https://www.kaggle.com/darraghdog/under-23-year-olds-are-always-happy;1.0;['xgboost'];['nlp', 'ai', 'nn', 'ner'];['test data', 'train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.728;0.327;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Under 23 year olds are always happy;R script;5883.0;13;0.82690;0.84185
2016-03-03 04:12:42;;Apache 2.0;https://www.kaggle.com/ericcouto/using-10x-less-ram;0.5;[];['nlp', 'ai', 'nn', 'ner'];['train', 'classification', 'deep learning'];https://www.kaggle.com/c/santander-customer-satisfaction;0.722;0.379;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Using 10x less RAM;Python script;5122.0;23;;
2016-04-21 05:01:57;;Apache 2.0;https://www.kaggle.com/kobakhit/0-84-score-with-36-features-only;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'cv', 'nlp', 'nn'];['train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.762;0.393;2020-12-13 17:05:46;Santander Customer Satisfaction;[];~0.83 score with 36 features only;Python script;14312.0;27;0.81977;0.83408
2016-03-02 21:45:16;;Apache 2.0;https://www.kaggle.com/santyago/xgboost-starter-script-0-823-on-lb;1.0;['xgboost'];['ner', 'ai', 'rl', 'nlp', 'nn'];['train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.738;0.367;2020-12-13 17:05:46;Santander Customer Satisfaction;[];XGBOOST Starter script (~0.823 on LB);R script;7516.0;20;0.81641;0.83300
2016-04-12 14:18:54;;Apache 2.0;https://www.kaggle.com/scirpus/python-xgb-lb-41047;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'rl', 'nlp', 'nn'];['predict', 'train', 'deep learning', 'loss', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.752;0.327;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Python XGB (LB 0.841047);Python script;10773.0;13;0.81017;0.82451
2016-04-03 21:12:59;Advanced Feature Exploration;Apache 2.0;https://www.kaggle.com/selfishgene/advanced-feature-exploration;1.0;['pattern', 'sklearn'];['ner', 'ai', 'rl', 'cv', 'nn'];['predict', 'train', 'model', 'label', 'k-means', 'loss'];https://www.kaggle.com/c/santander-customer-satisfaction;0.762;0.456;2020-12-13 17:05:46;Santander Customer Satisfaction;['feature engineering, intermediate'];Advanced Feature Exploration;Python notebook;14467.0;57;;
2016-03-08 19:36:42;;Apache 2.0;https://www.kaggle.com/sionek/reverse-feature-engineering;0.5;[];['nlp', 'ai', 'nn', 'ner'];['train', 'classification', 'deep learning'];https://www.kaggle.com/c/santander-customer-satisfaction;0.756;0.397;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Reverse Feature Engineering;R script;12131.0;28;;
2016-03-12 02:33:47;;Apache 2.0;https://www.kaggle.com/srodriguex/model-and-feature-selection-with-python;1.0;['xgboost', 'sklearn'];['ai', 'nn', 'ann', 'cv'];['train', 'model', 'test data'];https://www.kaggle.com/c/santander-customer-satisfaction;0.745;0.371;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Model and feature selection with Python;Python notebook;8978.0;21;;
2016-03-03 02:35:09;;Apache 2.0;https://www.kaggle.com/tks0123456789/data-exploration;1.0;['sklearn'];['ai', 'nn'];['train', 'label'];https://www.kaggle.com/c/santander-customer-satisfaction;0.759;0.423;2020-12-13 17:05:46;Santander Customer Satisfaction;[];Data exploration;Python notebook;13252.0;38;;
2016-03-08 11:46:25;;Apache 2.0;https://www.kaggle.com/tuomastik/pca-visualization;1.0;['sklearn'];['nlp', 'ai', 'nn', 'ner'];['training data', 'train', 'fitting', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.782;0.442;2020-12-13 17:05:46;Santander Customer Satisfaction;[];PCA visualization;Python script;25388.0;48;;
2016-04-17 08:45:06;;Apache 2.0;https://www.kaggle.com/xiziling/roc-curve;1.0;['xgboost', 'sklearn'];['nlp', 'ai', 'nn', 'ner'];['train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.687;0.319;2020-12-13 17:05:46;Santander Customer Satisfaction;[];roc_curve;Python script;2313.0;12;;
2016-03-07 21:52:42;;Apache 2.0;https://www.kaggle.com/yuansun/lb-0-84-for-starters;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'cv', 'rl', 'nlp', 'nn'];['train', 'fitting', 'model', 'deep learning', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.771;0.429;2020-12-13 17:05:46;Santander Customer Satisfaction;[];LB ~0.84 for starters;Python script;18508.0;41;0.82536;0.83905
2016-05-03 00:24:37;;Apache 2.0;https://www.kaggle.com/zfturbo/to-the-top-v3;1.0;['xgboost'];['nlp', 'ai', 'nn', 'ner'];['test data', 'train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.771;0.411;2020-12-13 17:05:46;Santander Customer Satisfaction;[];To the TOP v3;R script;18460.0;33;0.82433;0.84231
2016-03-31 07:59:54;;Apache 2.0;https://www.kaggle.com/zfturbo/xgb-lalala;1.0;['xgboost'];['nlp', 'ai', 'nn', 'ner'];['train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-satisfaction;0.746;0.367;2020-12-13 17:05:46;Santander Customer Satisfaction;[];XGB (R);R script;9190.0;20;0.82624;0.84133
2019-04-09 07:23:16;;Apache 2.0;https://www.kaggle.com/bogorodvo/starter-code-saving-and-loading-lgb-xgb-cb;1.0;['catboost', 'xgboost', 'sklearn', 'lightgbm'];['ner', 'ai', 'gbm', 'cv', 'rl', 'nlp', 'nn', 'ml'];['predict', 'test data', 'train', 'fitting', 'model', 'deep learning', 'loss', 'classification'];https://www.kaggle.com/c/santander-customer-transaction-prediction;0.776;0.566;2020-12-13 17:07:47;Santander Customer Transaction Prediction;[];Starter Code. Saving and Loading LGB, XGB, CB;Python script;21571.0;262;;
2019-03-07 23:13:06;;Apache 2.0;https://www.kaggle.com/brandenkmurray/nothing-works;1.0;['lightgbm'];['ner', 'ai', 'dl', 'gbm', 'cv', 'rl', 'nlp', 'nn', 'ann'];['filter', 'train', 'model', 'deep learning', 'label', 'predict', 'classification'];https://www.kaggle.com/c/santander-customer-transaction-prediction;0.763;0.558;2020-12-13 17:07:47;Santander Customer Transaction Prediction;[];Nothing Works;R script;14734.0;229;0.89903;0.90031
2019-03-29 06:34:05;In this kernel, I implement vectorized PDF caculation (without for loop) to get their correlation matrix. This is helpful to study feature grouping. credits to @sibmike https://www.kaggle.com/sibmike/are-vars-mixed-up-time-intervals;Apache 2.0;https://www.kaggle.com/jiweiliu/fast-pdf-calculation-with-correlation-matrix;0.5;[];['ai', 'nn'];['train', 'label', 'loss'];https://www.kaggle.com/c/santander-customer-transaction-prediction;0.75;0.554;2020-12-13 17:07:48;Santander Customer Transaction Prediction;['data visualization, exploratory data analysis'];Fast PDF calculation with correlation matrix;Python notebook;10438.0;216;;
2019-03-15 18:46:58;;Apache 2.0;https://www.kaggle.com/jiweiliu/lgb-2-leaves-augment;1.0;['lightgbm', 'sklearn'];['ner', 'ai', 'gbm', 'rl', 'nn'];['filter', 'train', 'model', 'label', 'predict'];https://www.kaggle.com/c/santander-customer-transaction-prediction;0.789;0.611;2020-12-13 17:07:47;Santander Customer Transaction Prediction;[];LGB 2 leaves + augment;Python notebook;32106.0;541;0.89983;0.90111
2019-03-23 01:27:32;"The statistics of training set and test set are very similar. However, one thing that caught my eye was the fact that the distribution of the number of unique values (across features) is significantly different between training set and test set. It seems that the test set consists of real samples as well as synthetic samples that were generated by sampling the real samples feature distributions (These are probably the ""rows which are not included in scoring""). If this is correct, then finding out which sample is synthetic, and which is real should be relatively easy task: Given a sample, we can go over its features and check if the feature value is unique. If at least one of the sample's features is unique, then the sample must be a real sample. It turns out that if a given sample has no unique values then it is a synthetic sample. (It doesn't have to be like that, but in this dataset the probability is seemingly to low that this would not be the case).";Apache 2.0;https://www.kaggle.com/yag320/list-of-fake-samples-and-public-private-lb-split;0.5;[];['ner', 'ai', 'nn'];['train'];https://www.kaggle.com/c/santander-customer-transaction-prediction;0.778;0.615;2020-12-13 17:07:47;Santander Customer Transaction Prediction;[];List of Fake Samples and Public/Private LB split;Python notebook;23068.0;575;;
2016-11-29 04:37:54;Comprehensive exploration and visualization;Apache 2.0;https://www.kaggle.com/alabsinatheer/comprehensive-exploration-and-visualization-1-1;0.5;[];['ner', 'ai', 'dl', 'nn', 'ann'];['train', 'label'];https://www.kaggle.com/c/santander-product-recommendation;0.757;0.453;2020-12-13 17:13:04;Santander Product Recommendation;[]; Comprehensive exploration and visualization-1;Python notebook;12591.0;55;;
2016-10-27 13:00:34;;Apache 2.0;https://www.kaggle.com/anokas/collaborative-filtering-btb-lb-0-01691;1.0;['sklearn'];['nlp', 'ai', 'nn', 'ner'];['filter', 'regression', 'train', 'fitting', 'model', 'deep learning', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.771;0.478;2020-12-13 17:13:04;Santander Product Recommendation;[];Collaborative Filtering BTB (LB 0.01691);Python script;18463.0;75;0.01709;0.01689
2016-12-22 14:23:01;;Apache 2.0;https://www.kaggle.com/apryor6/detailed-cleaning-visualization;0.5;[];['ner', 'ai', 'dl', 'cv', 'rl', 'nn'];['filter', 'training data', 'train', 'model', 'label', 'predict', 'labeled'];https://www.kaggle.com/c/santander-product-recommendation;0.788;0.533;2020-12-13 17:13:04;Santander Product Recommendation;[];Detailed Cleaning/Visualization;Rmarkdown script;31048.0;160;;
2016-12-22 06:45:00;Detailed Data Cleaning/VisualizationA blog post about the final end-to-end solution (21st place) is available here, and the source code is on my github This is a Python version of a kernel I wrote in R for this dataset found here. There are some slight differences between how missing values are treated in Python and R, so the two kernels are not exactly the same, but I have tried to make them as similar as possible. This was done as a convenience to anybody who wanted to use my cleaned data as a starting point but prefers Python to R. It also is educational to compare how the same task can be accomplished in either language. The goal of this competition is to predict which new Santander products, if any, a customer will purchase in the following month. Here, I will do some data cleaning, adjust some features, and do some visualization to get a sense of what features might be important predictors. I won't be building a predictive model in this kernel, but I hope this gives you some insight/ideas and gets you excited to build your own model. Let's get to it First GlanceLimit the number of rows read in to avoid memory crashes with the kernel;Apache 2.0;https://www.kaggle.com/apryor6/detailed-cleaning-visualization-python;0.5;[];['ner', 'ai', 'dl', 'rl', 'nn'];['filter', 'training data', 'train', 'model', 'label', 'predict', 'labeled'];https://www.kaggle.com/c/santander-product-recommendation;0.808;0.569;2020-12-13 17:13:04;Santander Product Recommendation;[];Detailed Cleaning/Visualization (Python);Python notebook;59522.0;272;;
2016-10-27 21:48:29;;Apache 2.0;https://www.kaggle.com/delemeator/xgb-starter;1.0;['xgboost'];['ner', 'ai', 'nlp', 'nn', 'ml'];['test data', 'train', 'model', 'deep learning', 'label', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.739;0.352;2020-12-13 17:13:05;Santander Product Recommendation;[];XGB starter;R script;7776.0;17;;
2017-09-29 12:34:29;;Apache 2.0;https://www.kaggle.com/donyoe/santander-quick-first-view;0.5;[];['ai', 'rl'];['rank', 'recommend', 'label', 'train'];https://www.kaggle.com/c/santander-product-recommendation;0.763;0.476;2020-12-13 17:13:04;Santander Product Recommendation;[];Santander quick first view;Rmarkdown script;14733.0;73;;
2016-11-24 20:11:00;;Apache 2.0;https://www.kaggle.com/jturkewitz/reduce-size-of-dataset-to-1-gb;0.5;[];['ai', 'dl', 'ml', 'cv'];['train', 'filter'];https://www.kaggle.com/c/santander-product-recommendation;0.728;0.371;2020-12-13 17:13:04;Santander Product Recommendation;[];Reduce Size of Dataset to 1 GB;Python notebook;5916.0;21;;
2016-11-12 21:33:23;It's one more data exploratory and visualization notebook. This is my first R notebook I start from demographic data  The product data are analyzed in Know your data Part 2 Products  Part 3 is about the similarity in the data;Apache 2.0;https://www.kaggle.com/katerynad/know-your-data;0.5;[];['ner', 'ai', 'dl', 'rl', 'ml', 'nn', 'ann'];['train', 'label', 'filter', 'predict'];https://www.kaggle.com/c/santander-product-recommendation;0.698;0.327;2020-12-13 17:13:05;Santander Product Recommendation;[];Know your data;R notebook;2911.0;13;;
2016-11-19 12:50:38;;Apache 2.0;https://www.kaggle.com/mayukh18/basic-svd-using-6-data-lb-0-01961;0.5;[];['nlp', 'ai', 'nn', 'ner'];['train', 'deep learning', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.732;0.367;2020-12-13 17:13:04;Santander Product Recommendation;[];Basic SVD using 6% data! ( LB 0.01961);Python script;6454.0;20;;
2016-11-27 07:40:43;;Apache 2.0;https://www.kaggle.com/sudalairajkumar/ensembling-code-python;0.5;[];['nlp', 'ai', 'nn', 'ner'];['train', 'recommend', 'classification', 'deep learning'];https://www.kaggle.com/c/santander-product-recommendation;0.699;0.319;2020-12-13 17:13:05;Santander Product Recommendation;[];Ensembling code - python;Python script;3002.0;12;;
2016-11-11 09:50:04;;Apache 2.0;https://www.kaggle.com/sudalairajkumar/keras-starter-script;1.0;['tensorflow', 'sklearn', 'keras'];['ner', 'ai', 'dl', 'cv', 'nlp', 'nn', 'ml'];['train', 'model', 'epoch', 'deep learning', 'layer', 'loss', 'predict', 'relu', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.738;0.34;2020-12-13 17:13:05;Santander Product Recommendation;[];Keras starter script ;Python script;7579.0;15;0.01953;0.01935
2016-11-27 05:22:58;Looking at the leaderboard, I was wondering what is the maximum possible score one would be able to achieve since the top score currently is 0.0303 (on 13th Nov, 2016). I thought if we could get a ball park value for the maximum possible score, it will be nice to know. So in this notebook, let us do some computation for the same. Objective: We have train data from 2015-01-28 to 2016-05-28 and the test data is from 2016-06-28. The objective is to predict what additional products a customer will get in the last month, 2016-06-28, in addition to what they already have at 2016-05-28. Evaluation: Evaluation metric is Mean Average Precision @ 7 (MAP@7) as seen from this evaluation page. If the number of added products for the given user at that time point is 0 (which is from May 2016 to June 2016), then the precision is defined to be 0. Maximum possible score: All those customers who did not buy a product in the given one month will have a map@7 score of 0 though they will be counted in the mean calculation.  So the maximum possible score for the competition is not 1 and a value lesser than 1. We do not know the additional products bought in June 2016 to compute the maximum possible score for June. So let us compute the maximum possible score for May 2016 by taking in to account what the customers already have in April 2016. This will get us a fairly good idea on the maximum possible score one would be able to achieve in this competition.;Apache 2.0;https://www.kaggle.com/sudalairajkumar/maximum-possible-score;0.5;[];['ai', 'rl'];['train', 'test data', 'predict'];https://www.kaggle.com/c/santander-product-recommendation;0.742;0.411;2020-12-13 17:13:04;Santander Product Recommendation;[];Maximum Possible Score;Python notebook;8429.0;33;;
2016-11-20 19:23:00;;Apache 2.0;https://www.kaggle.com/sudalairajkumar/when-less-is-more;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'dl', 'cv', 'nlp', 'nn', 'ml'];['train', 'model', 'deep learning', 'loss', 'label', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.78;0.497;2020-12-13 17:13:04;Santander Product Recommendation;[];When Less is More.!;Python script;24455.0;96;0.02727;0.02686
2016-12-19 10:27:45;;Apache 2.0;https://www.kaggle.com/tezdhar/when-less-is-more-extended;1.0;['xgboost', 'sklearn'];['ner', 'ai', 'dl', 'cv', 'nlp', 'nn', 'ml'];['train', 'model', 'deep learning', 'label', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.726;0.357;2020-12-13 17:13:05;Santander Product Recommendation;[];When Less is More ... extended;Python script;5602.0;18;0.02924;0.02883
2016-11-20 10:11:02;;Apache 2.0;https://www.kaggle.com/zfturbo/mass-hashes;0.5;[];['ner', 'ai', 'dl', 'nlp', 'nn'];['train', 'fitting', 'deep learning', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.738;0.405;2020-12-13 17:13:04;Santander Product Recommendation;[];Mass Hashes;Python script;7566.0;31;0.02608;0.02585
2016-11-01 09:28:02;;Apache 2.0;https://www.kaggle.com/zfturbo/santander-battle;0.5;[];['ner', 'ai', 'dl', 'nlp', 'nn'];['train', 'deep learning', 'predict', 'recommend', 'classification'];https://www.kaggle.com/c/santander-product-recommendation;0.751;0.421;2020-12-13 17:13:04;Santander Product Recommendation;[];Santander Battle;Python script;10586.0;37;;
2018-06-30 19:20:14;;Apache 2.0;https://www.kaggle.com/asydorchuk/save-98-of-ram;0.5;[];['nlp', 'ai', 'nn', 'ner'];['test data', 'train', 'deep learning', 'predict', 'classification'];https://www.kaggle.com/c/santander-value-prediction-challenge;0.77;0.491;2020-12-13 17:15:37;Santander Value Prediction Challenge;[];Save 98% of RAM with this trick;Python script;18126.0;89;;
2018-06-30 00:59:01;;Apache 2.0;https://www.kaggle.com/headsortails/breaking-bank-santander-eda;1.0;['pattern'];['ner', 'ai', 'dl', 'gan', 'rl', 'nn', 'ml'];['filter', 'training data', 'test data', 'train', 'clustering', 'label', 'predict', 'rank', 'understanding'];https://www.kaggle.com/c/santander-value-prediction-challenge;0.791;0.591;2020-12-13 17:15:36;Santander Value Prediction Challenge;['beginner, data visualization, exploratory data analysis, +1 morefeature engineering'];Breaking Bank - Santander EDA;Rmarkdown script;34020.0;389;;
